% Model,20260626_TI_field_CompactXY_X10_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 20:44"
% Dimension,2
% Nodes,277
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1,ec.Ex (V/m) @ idx=2,ec.Ey (V/m) @ idx=2
-1.3830907865658868,-3.5169493864801677,0.10605568412910348-2.753400133711608E-7i,-0.0023582715348537575+6.122505561783237E-9i,0.13537981912293967-3.514708477305081E-7i,0.0035438075653698602-9.200374599876242E-9i
-3.7153630637534416,-0.31043210387534764,5.729504109993067E-4-1.4874843825777045E-9i,-0.10955952345478948+2.844366230880876E-7i,0.03695848955625547-9.595101943059955E-8i,0.06411630281496432-1.6645768512407274E-7i
-3.6744676398623586,0.055774944131363344,0.029296232399277995-7.605839410477034E-8i,-0.1192853610531458+3.096866818319126E-7i,0.022883025643146076-5.940853277497668E-8i,0.053380414556788526-1.3858534955968034E-7i
-2.5357370611486525,-1.9646951108731052,0.06498862748783098-1.6872240001478762E-7i,-0.01642570194987411+4.26441357825204E-8i,0.12320544517948825-3.1986393941717956E-7i,0.011070975069868386-2.8742282403812622E-8i
-1.9894901325219028,-2.5829719624360923,0.08783007719060676-2.2802299402089136E-7i,-0.027166645149373465+7.052959490197831E-8i,0.1287771143578077-3.3432901480334524E-7i,-0.013406139716613745+3.480479824480327E-8i
-1.5059140417140506,-2.869484564336407,0.10237139825539268-2.657749313101564E-7i,-0.028204189913534683+7.322325146157952E-8i,0.13505999224053525-3.5064051846715174E-7i,-0.0167430794305918+4.3468105949712855E-8i
-0.018736518927815762,-4.308462888991437,0.025008120193979144-6.492566810672709E-8i,0.047182288917727515-1.2249387826940512E-7i,0.04597278513213737-1.1935378454193068E-7i,0.05022589212920495-1.303956305972149E-7i
0.44063910473952195,-4.999999999999999,-2.979753589778533E-4+7.735986995760537E-10i,0.00111288360078024-2.889250001407743E-9i,0.018741267931719745-4.8655769893773196E-8i,0.0011283764415163284-2.9294722583320035E-9i
-0.4281981611874584,-3.6704873392310806,0.1014002456207563-2.632536408993507E-7i,0.06485084106232371-1.6836468117535866E-7i,0.12437601353072358-3.2290294961383256E-7i,0.07114710696669448-1.847109425995689E-7i
1.321917314223537,-4.999999999999999,-0.027927662546415155+7.250533568379144E-8i,-1.7778117615493047E-4+4.615525496968647E-10i,-0.012354236083600348+3.207386342732766E-8i,-1.8591414529539607E-4+4.826672296911786E-10i
0.917852655812827,-4.257944482193727,-0.030681009728395492+7.965353010757164E-8i,0.02007366297379917-5.2114911869183264E-8i,-0.013755053135363607+3.571064149283497E-8i,0.02298700490471824-5.967848201444261E-8i
-0.8604847409575512,-2.894805996084642,0.1298798044455864-3.371918005748606E-7i,-0.04652027437803203+1.2077516706869333E-7i,0.15595095558264357-4.048772920374375E-7i,-0.0346459845989416+8.994733230061443E-8i
-3.394327339413499,-0.14567170747514455,0.023795418569193927-6.177727220201427E-8i,-0.09533593463342105+2.475095769950702E-7i,0.037608865477584-9.76395146427635E-8i,0.047350017556013896-1.22929332586516E-7i
-3.4107276561485413,0.20842875023442206,0.04449011531285405-1.1550450167492961E-7i,-0.10412665976584705+2.703319122181292E-7i,0.02449474214773435-6.359284451242518E-8i,0.03918339154436906-1.017272731805626E-7i
-3.2614147789838017,0.5453364468658795,0.06527306022132179-1.6946083957401574E-7i,-0.09684436734669688+2.5142574506143905E-7i,0.018906437978342603-4.908458163751175E-8i,0.02514512699348655-6.52813628940124E-8i
-2.7651457008951104,-1.318197790215597,0.03423831145229585-8.888893801868545E-8i,-0.026707195056422654+6.933677816825888E-8i,0.09642605252649969-2.503397230426061E-7i,0.031904004270294814-8.282864831347754E-8i
-3.1086736865208033,-0.768188185394531,0.012645870337901599-3.283099945580406E-8i,-0.054568702739934506+1.4167036369092376E-7i,0.06822185296780585-1.7711644654042125E-7i,0.04622132776729989-1.199990468213674E-7i
-2.04699886507419,-2.082872363155422,0.07431915844728465-1.9294617019960236E-7i,-0.031971748773719104+8.300452547304477E-8i,0.11795450334891704-3.0623153106761854E-7i,-0.007609758243815076+1.9756328515625103E-8i
-2.2856322480152667,-1.7298861591545611,0.060666411187424274-1.5750113352898733E-7i,-0.029396690548849424+7.631920189147446E-8i,0.1096408016279478-2.846476361372076E-7i,0.005652049298285491-1.4673756924428554E-8i
-1.351533842151217,-2.2515015365622,0.09341837094302195-2.425312298514036E-7i,-0.05197367203829735+1.3493318789545308E-7i,0.12429133011818062-3.226830959385321E-7i,-0.032150284489605066+8.346803694631454E-8i
-5,5,4.258081641161926E-5-1.1054761143861236E-10i,-9.934718767135031E-5+2.5792352579756813E-10i,1.8650377644480187E-5-4.841980202647304E-11i,-4.355278598111578E-5+1.1307102276389322E-10i
2.2018846121252134,-4.999999999999999,-0.03233383034065438+8.394455564963662E-8i,-2.6406575169144836E-4+6.855631378807863E-10i,-0.01991360321890377+5.169936738030678E-8i,-2.909832052403194E-4+7.554457856708364E-10i
1.89036655884219,-4.234902553887333,-0.03742664213618489+9.716642941711539E-8i,1.9099594828949788E-4-4.958605225883302E-10i,-0.023901617960736556+6.20529853061905E-8i,0.002792709819358478-7.250387052030819E-9i
0,-3,0.017935595423051565-4.6564096249583264E-8i,-0.04994631015324071+1.2966978449445912E-7i,0.03777786255060275-9.807826204915525E-8i,-0.04003633807690027+1.0394167886378152E-7i
0.4587197072379518,-3.5648178449982884,-0.07219821572812589+1.8743981378458134E-7i,0.07338816653591525-1.9052914439442467E-7i,-0.053928179838261585+1.4000744872545767E-7i,0.07964222157423345-2.0676581866619794E-7i
1.4142097687615762,-3.439483605285306,-0.060566098682423006+1.5724070386228876E-7i,-2.8379349355020907E-4+7.367799750710299E-10i,-0.046192713323723746+1.199247584761338E-7i,0.005041625300072203-1.3088984234398356E-8i
-0.4404789393242959,-2.099553747547824,0.06431685861059615-1.6697836476425938E-7i,-0.0957350461980321+2.4854574383930695E-7i,0.0844724236533616-2.19305909430534E-7i,-0.07791088593072806+2.0227095369835544E-7i
-2.8019202100832183,1.2060384741559527,0.08630340660951771-2.2405947710368553E-7i,-0.06294151869514171+1.634077300187421E-7i,0.024879206711626124-6.459098505558571E-8i,0.0023771983199958545-6.171642968387022E-9i
-3.033447641085235,-0.31274684266698827,0.02854948293627148-7.411969549734937E-8i,-0.07321251366043546+1.9007311730373983E-7i,0.050515973495213085-1.3114873504278212E-7i,0.03695669378076541-9.594635726796409E-8i
-3.07810497793701,0.12830024253650332,0.044842466027800586-1.1641926877449736E-7i,-0.08522790367968397+2.2126727418206156E-7i,0.03522383163653065-9.144752922416437E-8i,0.03072625357300543-7.977099142877286E-8i
-2.885686576999954,0.4916878451188896,0.061168759560486084-1.5880532206815476E-7i,-0.07853751335992384+2.0389779346794765E-7i,0.03012738337214254-7.82162145163804E-8i,0.018351651414552483-4.764425393469774E-8i
-2.308105097095673,-1.3320553459730957,0.04901145278787786-1.2724272326155954E-7i,-0.037329899335097484+9.691526735670007E-8i,0.09376864329817765-2.43440601147664E-7i,0.011151448391963305-2.8951205911913532E-8i
-2.6327020393760105,-0.9915737443775613,0.034427171051183585-8.937925218628659E-8i,-0.04203526912618639+1.0913127059907966E-7i,0.08098589700602905-2.1025424660285364E-7i,0.026378466656945886-6.848333893346602E-8i
-2.6509216018652286,-0.5384751663757334,0.03508867719499848-9.109664349801715E-8i,-0.057550583305822835+1.4941187270691684E-7i,0.0631535045546769-1.639580842018066E-7i,0.025527883582211242-6.62750692203043E-8i
-1.7239382308783062,-1.5259460896992478,0.06253634270934673-1.6235581882451704E-7i,-0.04758124432152193+1.2352963969150455E-7i,0.09530485847681004-2.4742889759116405E-7i,-0.012855175751198076+3.3374394708680324E-8i
-0.9036109648400543,-1.5266050667053852,0.06019796740461005-1.5628496752635063E-7i,-0.07119308413226454+1.8483030775653126E-7i,0.08085634012367095-2.0991789316726349E-7i,-0.04474408080200578+1.1616384267822542E-7i
-4.4633278048881975,4.999999999999999,0.0063562184861164495-1.6501909325539407E-8i,-4.161354162535158E-5+1.0803638863481582E-10i,0.002785028366011836-7.230444589874395E-9i,-1.860432940018845E-5+4.8300252347363086E-11i
3.8106271205822457,-4.999999999999999,-0.013578428790274127+3.5252092288823114E-8i,-1.0542830655677071E-4+2.7371122609411413E-10i,-0.008879570952023852+2.3052995270712785E-8i,-7.243605520620977E-5+1.8805728870387084E-10i
4.4633278048881975,-4.999999999999999,-0.0041289786230666965+1.071958602332347E-8i,2.8437876292179236E-5-7.382994417440206E-11i,-0.002702889182523649+7.017196199978138E-9i,1.812762798867699E-5-4.706264802570205E-11i
2.6425934065812084,-4.459389290142111,-0.03108993432702888+8.071517338845764E-8i,-0.004584319522510372+1.1901734536827716E-8i,-0.02013059601029514+5.226272047706987E-8i,-0.0024268577778250497+6.3005680316326324E-9i
3.0607111426151024,-4.999999999999999,-0.025203387727972443+6.543261844948262E-8i,-1.408153009211747E-4+3.655823556900032E-10i,-0.016348259378090146+4.244308065826206E-8i,-1.30601415658127E-4+3.390652356710647E-10i
2.5545620846726873,-3.9227706936581526,-0.036155497751234014+9.386630538488118E-8i,-0.008479176142343881+2.2013496886851426E-8i,-0.024323542135776484+6.314837787237695E-8i,-0.00472342668009198+1.2262882239021161E-8i
2.1775813238101893,-3.563779704251265,-0.04163759794403119+1.0809884325196732E-7i,-0.008171087150581485+2.12136413410814E-8i,-0.02893712783990744+7.512609278597156E-8i,-0.003928925332965498+1.0200210979696299E-8i
2.031931198604132,-3.007435895451911,-0.044831340493080914+1.16390384845237E-7i,-0.015667794124309697+4.0676468018751E-8i,-0.032623753650816996+8.469724975323393E-8i,-0.010516324472704022+2.7302307695316145E-8i
0.3000829905215808,-2.1850033540521347,-0.005937241456056637+1.5414168088417464E-8i,-0.11166108814397635+2.8989267058212817E-7i,0.009529951683280906-2.474150297033503E-8i,-0.09783062163993096+2.5398624214857396E-7i
0.8641835652847148,-2.71664560199901,-0.07274256939839215+1.8885305578175076E-7i,-0.05872300078455198+1.5245568357779472E-7i,-0.05804093197545041+1.506849078144703E-7i,-0.049543143831695814+1.286230907573295E-7i
1.5588699163720257,-2.7388554477647213,-0.05148414691335368+1.3366229086098786E-7i,-0.028340510995073905+7.357716599923404E-8i,-0.03910733559324737+1.0152981797795071E-7i,-0.021363211807237832+5.546281722623711E-8i
0.04267378923703497,-1.715298571147989,0.020487993399176573-5.319058966807542E-8i,-0.10334337896966565+2.682983715676226E-7i,0.035050916805808796-9.099861060002053E-8i,-0.08546188480574513+2.2187473211236482E-7i
0.45850969340521625,-1.659914964728425,8.429516309161223E-4-2.1884570849113567E-9i,-0.08599247824213911+2.2325225001789582E-7i,0.012841426711001924-3.333869967787455E-8i,-0.07026261403956764+1.8241463668836942E-7i
-0.3388919304813842,-1.3977048736195479,0.041301944173100597-1.0722742448234236E-7i,-0.08157917518782935+2.1179450560784697E-7i,0.05602342227216106-1.4544708248486934E-7i,-0.05891743806714233+1.5296047843559413E-7i
-2.4512708901142166,1.2600674980506987,0.07803673295198758-2.0259767565390227E-7i,-0.05255381678094119+1.3643935008287372E-7i,0.02996490378283897-7.779438769343828E-8i,0.0012699490028858008-3.29702060107522E-9i
-2.50784642734674,0.7527875647886072,0.06667037204314241-1.7308851741951026E-7i,-0.06388449801172867+1.6585587732711285E-7i,0.03277387987296907-8.508700496866304E-8i,0.00784229917653192-2.0360047439773193E-8i
-2.492073431485386,0.0502113714164173,0.048559920943605686-1.2607046375410489E-7i,-0.06492093694877951+1.685466629566511E-7i,0.04616058849795536-1.1984135653470018E-7i,0.01599694432198396-4.153100231902916E-8i
-0.6073927377284987,-1.0523947363687136,0.04453289908297519-1.1561557619142913E-7i,-0.06793250953311702+1.763652578999484E-7i,0.057887394531790835-1.5028629644217713E-7i,-0.04031333379039226+1.0466081055467483E-7i
-1.9892940055484132,-0.6775367412788161,0.047177188931956875-1.224806377706858E-7i,-0.05213216640078231+1.353446683384307E-7i,0.06823435680239481-1.7714890878902088E-7i,0.003551093124703704-9.219289248536289E-9i
-1.161732724790277,-0.9229480326748859,0.05090168255034481-1.3215010651352962E-7i,-0.05898294297046744+1.531305411823967E-7i,0.06709569734531372-1.7419273993571752E-7i,-0.02323460359178083+6.032129363144161E-8i
-2.2409851978158026,1.5573176770314865,0.07708305391523769-2.0012174990898397E-7i,-0.041379583907777406+1.0742899147764305E-7i,0.03104135924186623-8.058906355561596E-8i,-9.680202737610463E-4+2.5131582273040346E-9i
-3.8106271205822457,4.999999999999999,0.020847057869724323-5.41227869089193E-8i,1.7772512382216443E-4-4.614070275569603E-10i,0.009142285920421461-2.3735051527342034E-8i,7.544502983383716E-5-1.9586913887614564E-10i
5,-5,-2.7692153284686327E-5+7.189391043210394E-11i,6.548867535943748E-5-1.700206160259932E-10i,-1.8136518310618577E-5+4.708572892819633E-11i,4.283935436422137E-5-1.1121882339717129E-10i
2.51817494847383,-3.167641833098044,-0.04064298376248217+1.0551664236103166E-7i,-0.012319362657198938+3.198332561438297E-8i,-0.028355572993912476+7.361626971154537E-8i,-0.008028356963291156+2.0843087589064184E-8i
1.9840746111318546,-2.42917962320402,-0.03658505030688902+9.498150262668163E-8i,-0.0249059281278248+6.46603587544473E-8i,-0.026236852246903735+6.811568194388663E-8i,-0.018821799541192615+4.8864844726592245E-8i
0.875609834526814,-1.918607238889561,-0.02575741197591588+6.687096704050106E-8i,-0.07838888406819965+2.0351192455855663E-7i,-0.014241948824909497+3.697471203060032E-8i,-0.06595272788252475+1.712253815168742E-7i
1.4414647437310328,-2.170156687222118,-0.03711655568755078+9.636138810684001E-8i,-0.04503013360441634+1.1690648823359629E-7i,-0.02649289019456676+6.87804034296963E-8i,-0.03599073819358287+9.343855934582284E-8i
0.2311255055347117,-1.2388527383893466,0.019058962825331382-4.9480564123082806E-8i,-0.07494929053141998+1.9458210869639786E-7i,0.02938964393357726-7.630090758543694E-8i,-0.055822563948101755+1.44925617425393E-7i
0.7810828561612944,-1.349432262779011,2.367455566315522E-4-6.146348992396603E-10i,-0.06659889803844142+1.7290295779042168E-7i,0.009103145457296397-2.3633435704211827E-8i,-0.05147410506975133+1.3363622039268217E-7i
-0.11875239375513175,-0.8706953738384219,0.03180191028447415-8.256359359576398E-8i,-0.06591042316329536+1.7111555070437282E-7i,0.04065999683747353-1.0556081142499595E-7i,-0.04226731054861904+1.0973369270290766E-7i
-2.0272913382850364,1.0568615863544628,0.06564724270907696-1.7043228596115875E-7i,-0.04919600936603854+1.27721865997899E-7i,0.03425455610107119-8.893111210721644E-8i,5.597291082442634E-4-1.4531594549901246E-9i
-2.027337412219892,0.5234851091982056,0.05743217669256565-1.4910446741559246E-7i,-0.05562997996749379+1.4442563407956048E-7i,0.04022000695401028-1.0441851696534325E-7i,0.0031502836244595954-8.17871425189251E-9i
-1.7763975942558288,0.06639873817685465,0.050765466009863994-1.3179646338364725E-7i,-0.055045747294889605+1.4290885887596427E-7i,0.048901743186163894-1.2695789700776974E-7i,-4.419956635012545E-4+1.1475018326272248E-9i
-0.5995815001968959,-0.5184592359505803,0.041019432019263724-1.064939711002474E-7i,-0.05822743166282735+1.5116909521883572E-7i,0.04792436879993673-1.2442045378836975E-7i,-0.027873808432883757+7.236552052479236E-8i
-1.168481324640596,-0.22590566072327672,0.04705664428377084-1.2216768174841657E-7i,-0.05390048438400368+1.3993554624509524E-7i,0.0510887756236256-1.326358344565577E-7i,-0.013692263596314798+3.554762832986305E-8i
-2.507209614698258,3.0185355488948407,0.07537370172577056-1.9568395802098717E-7i,0.002924212376149269-7.591791815404647E-9i,0.030665090876813277-7.961220184833633E-8i,0.0035017457814833556-9.09117449209054E-9i
-2.757845470556843,3.710993098176548,0.058492841808929615-1.5185814865124463E-7i,0.014617001054998344-3.7948416428390656E-8i,0.025005316975435288-6.491839043709004E-8i,0.007037402191091886-1.8270387196167608E-8i
-2.45059420098039,3.3733568803924507,0.06616795484598938-1.7178415020036184E-7i,0.006394937835307568-1.6602431859640785E-8i,0.027941441504698333-7.254110838743557E-8i,0.004428467030636702-1.1497112874633221E-8i
-1.627963152775754,1.4353363328945412,0.06264755349069846-1.6264454241605032E-7i,-0.03831978207955299+9.948518456890019E-8i,0.03275359232083514-8.503433476129587E-8i,-0.0028193806604997393+7.3196294487772746E-9i
-2.014557471390817,1.9515737569688614,0.07363779010669552-1.911772129810406E-7i,-0.029259000628722637+7.596173359771453E-8i,0.0310167458355884-8.05251626372505E-8i,-0.0018018786486914463+4.678007551390014E-9i
-2.124628197308616,2.5501516980603225,0.07459534123464352-1.9366319138510137E-7i,-0.013663665141044315+3.547338149319804E-8i,0.030656370791837757-7.958956290791957E-8i,-2.2574465058098982E-4+5.860745288648983E-10i
-2.6520218030991374,4.295053275938136,0.04857416372505939-1.2610744062778534E-7i,0.008080817173014787-2.097928391805088E-8i,0.021387274370206766-5.55252880543071E-8i,0.003985096440499063-1.034604148021509E-8i
-3.0607111426151024,4.999999999999999,0.03819090446258674-9.915059463087632E-8i,3.481351627140361E-4-9.03822752585412E-10i,0.016858286041789888-4.376720344862194E-8i,1.3355211785372653E-4-3.467257999180854E-10i
2.01235390333759,-1.7195981990228486,-0.01765040492996789+4.582368940742123E-8i,-0.0314827883782226+8.173509457983253E-8i,-0.010818624183642602+2.808713320594249E-8i,-0.023812652505513503+6.182201466249895E-8i
1.3536966317331973,-1.4980540124525454,-0.012381745186358909+3.214528210501211E-8i,-0.05081552145822781+1.319264165109596E-7i,-0.0046324634604815685+1.2026725032459728E-8i,-0.039253079318831895+1.0190819542825795E-7i
0.5027760943999392,-0.78686827128462,0.017552884480614494-4.557050842943844E-8i,-0.059147515915561194+1.5355780274102945E-7i,0.023597652659600944-6.126383561783913E-8i,-0.04040287972266338+1.0489328822328594E-7i
1.135749798764376,-0.876323372230632,0.0051576729338316625-1.3390265182172785E-8i,-0.050240857404917405+1.3043448319855053E-7i,0.010229470222003803-2.6557581433145535E-8i,-0.03575775195156002+9.283368431700298E-8i
0.09945020594133754,-0.22989238741772405,0.02988629548945013-7.759030614203216E-8i,-0.051980031654848706+1.3494969862677862E-7i,0.032055933592268916-8.322308470685887E-8i,-0.02876447376977094+7.467785114414186E-8i
-1.3330782697264705,0.6911662852546856,0.052457809279479406-1.3619009699518304E-7i,-0.04654834420600172+1.208480414919012E-7i,0.03860258089328815-1.0021938217267274E-7i,-0.005814375741830479+1.5095186152890814E-8i
-0.525129555788233,0.21129492397426963,0.040848711499033415-1.0605074930870443E-7i,-0.04802317596815925+1.246769753246057E-7i,0.03812152847385459-9.897048183615247E-8i,-0.01790796757469829+4.6492369286549796E-8i
-1.0335026167604668,1.474562805181787,0.05341243671796236-1.386684849650066E-7i,-0.0343256045814149+8.911556699700664E-8i,0.031683379544445965-8.22558660485538E-8i,-0.0060863908395959315+1.580138725159918E-8i
-2.0339289260050126,3.148956899141936,0.06537160458666909-1.6971667882578106E-7i,-0.003546894151149227+9.208387942835642E-9i,0.028208588977173443-7.323467223785873E-8i,0.0015126728503990032-3.927176240248243E-9i
-2.1763806799878296,3.717469018717436,0.05835859198164319-1.5150961146964433E-7i,0.0032501655030161003-8.438025933333894E-9i,0.02560004867801864-6.64624230487069E-8i,0.0029472811108452734-7.651682482958322E-9i
-1.4809855041014777,2.1365560058507396,0.06257244038486319-1.6244953501277051E-7i,-0.024819317132849822+6.443550072151227E-8i,0.029949461832863185-7.775429755826233E-8i,-0.00279084059331567+7.245534198286442E-9i
-1.6196755465467887,2.7919367343146657,0.06282948194297958-1.6311686205544518E-7i,-0.012996164512446961+3.37404273992004E-8i,0.028469826797600583-7.39128935473521E-8i,-9.008185680866754E-4+2.3386902702927215E-9i
-1.7733189191406398,4.29219868612321,0.051885318022373415-1.3470380466035733E-7i,2.7397422005507693E-4-7.112873395950994E-10i,0.023795254829449514-6.177684710359749E-8i,0.001039138115863869-2.697793192942367E-9i
-2.2018846121252134,4.999999999999999,0.04832882934888235-1.2547050757727274E-7i,-1.7719345853432303E-4+4.600267269266559E-10i,0.021869438400242136-5.677707433589658E-8i,-6.753102189340406E-5+1.7532292232739888E-10i
2.794485165797856,-1.2047459091332966,0.0016359477955383117-4.247220614313903E-9i,-0.020945591662581163+5.4378598712552085E-8i,0.0025170033946811414-6.534602591439474E-9i,-0.014805653280242647+3.843819221596978E-8i
2.3746922204440994,-1.2525406226926956,-0.004448567808296239+1.1549298181203148E-8i,-0.026851822571703054+6.971225773181646E-8i,-0.0011877957627631414+3.0837357175784613E-9i,-0.019276313388779737+5.004484606173158E-8i
1.8510553567267851,-0.983967853022213,-0.0016251106828911097+4.219085481654121E-9i,-0.03728531472905423+9.679951753975203E-8i,0.0022387591816666686-5.812229566736868E-9i,-0.026627776279857424+6.913059245382162E-8i
1.5343024019942453,-0.4549139092611243,0.008130473634965265-2.110820120344292E-8i,-0.03979725055447349+1.0332096379167326E-7i,0.010288792208845609-2.6711592194420154E-8i,-0.026654388878695617+6.919968364285274E-8i
0.9701820320025908,-0.13671983942840055,0.017681688574933897-4.5904907489174034E-8i,-0.04317701255338254+1.1209544600460126E-7i,0.018543630428819322-4.814266667693179E-8i,-0.02666633208485193+6.923069039717943E-8i
0.32993411279082696,0.5656017349183331,0.03146138649957575-8.167953137639984E-8i,-0.03924205978092644+1.0187958668616963E-7i,0.026711178399106812-6.934711965665828E-8i,-0.018612432175407083+4.832128863369628E-8i
-0.4790553541977867,0.9837497084111072,0.04378619366204382-1.1367699192533056E-7i,-0.03814389319289677+9.902854474990122E-8i,0.03199223199207444-8.305770366582356E-8i,-0.011531755966043854+2.993855414688109E-8i
-0.8064496805167015,2.0122172091705117,0.05180111921798738-1.3448520911674154E-7i,-0.025832746079783274+6.706654819521751E-8i,0.02872856848728548-7.458463444349418E-8i,-0.0053759323406282564+1.3956906644903776E-8i
-0.47777356201448606,1.6229394547506288,0.046449985840062435-1.2059268512873455E-7i,-0.030071640427499324+7.807149560528747E-8i,0.02894100870172267-7.513616821525145E-8i,-0.008020504141342508+2.082270022258159E-8i
-1.3905747601449527,3.484255272532337,0.055452778934523585-1.4396558768799927E-7i,-0.006337071488185694+1.6452200206139555E-8i,0.02588471132251045-6.720145949907433E-8i,-2.3003005104991838E-4+5.97200214698144E-10i
-0.8131932261425644,2.6848493134163927,0.05220827169103389-1.3554225163448294E-7i,-0.017187880817999195+4.462289195634896E-8i,0.026789742037103974-6.955108527447634E-8i,-0.003400240786432472+8.827648902455595E-9i
-0.8955435956028002,4.257456183110466,0.04884377014386854-1.2680738835401976E-7i,-0.003394186621539517+8.811931179674253E-9i,0.023798413836382853-6.178504846515738E-8i,-4.687314671139864E-4+1.216912883853339E-9i
-1.321917314223537,4.999999999999999,0.04933807419043997-1.2809069234578617E-7i,-1.1913948136330992E-4+3.0930795139101443E-10i,0.023379403414603022-6.069722053700229E-8i,-3.669945032987639E-5+9.527850607444126E-11i
2.5389340013933697,-0.6922510100017436,0.003707700332535654-9.625870291819094E-9i,-0.029029792630139446+7.536666758204348E-8i,0.004595869653903002-1.1931720796949845E-8i,-0.019765022882216935+5.131362556717068E-8i
2.0076585394206177,-0.3940938454939016,0.006111432227196114-1.5866399287990503E-8i,-0.033778024829469205+8.769394949992582E-8i,0.007400137402753404-1.9212114354404577E-8i,-0.022503988471393566+5.8424482737532415E-8i
1.6843975777547417,0.09945543195996585,0.012653454757604156-3.2850690000824005E-8i,-0.03375010597547581+8.762146703285399E-8i,0.012230592467212219-3.175286191507108E-8i,-0.02101145624999706+5.454959526524519E-8i
1.1947114707805966,0.5611682425087208,0.021250373074251316-5.516986717359416E-8i,-0.03320677472844951+8.621087943399435E-8i,0.018079347296199647-4.693730248553506E-8i,-0.01847108350422315+4.795432155094599E-8i
0.8413766682774192,1.0993381477663324,0.02879721292347922-7.476284799362254E-8i,-0.02986711970340138+7.754052228338458E-8i,0.021633984255599446-5.6165792179113006E-8i,-0.014307872603907246+3.7145862255500616E-8i
0.20800332251986364,1.4702733486140265,0.03769607033506044-9.786591445170587E-8i,-0.029152115483265625+7.568424015057107E-8i,0.025632726565199132-6.654726083903306E-8i,-0.0109551779234027+2.8441651767023365E-8i
-0.20431486580073316,2.1297530259574806,0.04465212462828302-1.1592510758062142E-7i,-0.02321383064776093+6.026736325767745E-8i,0.026198854799840715-6.80170336001657E-8i,-0.006713730965644496+1.7430077312978743E-8i
-0.4219204634065754,3.4970223745379463,0.047153266907466386-1.224185318062831E-7i,-0.009587343831225123+2.4890503515773322E-8i,0.024193741999314854-6.281139290451223E-8i,-0.0022812257400604274+5.922480543392515E-9i
0.08242578309895236,2.798338644822168,0.042794660482860424-1.1110278988179089E-7i,-0.01585681621163723+4.1167204036151697E-8i,0.02394407759276199-6.216321830073936E-8i,-0.004868256702662392+1.2638887548674034E-8i
0.009315622270117683,4.251306652965941,0.04336579283745995-1.1258555425640492E-7i,-0.00459516319567584+1.1929886701778305E-8i,0.022535509616016025-5.850631741196114E-8i,-0.00130449839614367+3.3867171645369966E-9i
-0.44063910473952195,4.999999999999999,0.0457188179125686-1.1869443904615829E-7i,-6.066822602276053E-5+1.575058451732758E-10i,0.02293064886803949-5.953217140393717E-8i,-1.8471161836508543E-5+4.79545249157341E-11i
2.992218531800063,-0.3278836787342677,0.0064614135368023795-1.6775014976603565E-8i,-0.029837120154868002+7.746263795156484E-8i,0.005911268336819921-1.534673710575684E-8i,-0.019633496168974172+5.097215808920862E-8i
2.4034313939389236,0.03151520050372231,0.007374240250579028-1.914488059617179E-8i,-0.02949388891445644+7.657154668096825E-8i,0.0073433800912307895-1.9064761960782122E-8i,-0.018891416459158126+4.90455830178114E-8i
2.0035046638199656,0.7061453694740931,0.014150305477911752-3.6736789088567944E-8i,-0.025941685434974982+6.734937474771305E-8i,0.011771785367301018-3.056171450923698E-8i,-0.015205168291193897+3.9475406480914085E-8i
1.514461943330354,1.1392019500827495,0.022138291715633657-5.7475066867489387E-8i,-0.02498591270916776+6.486801340188496E-8i,0.016650893920762206-4.3228775453506476E-8i,-0.01318449647429012+3.422937172423096E-8i
0.9630693261593093,1.6655351203264113,0.030823157669500136-8.002257224168428E-8i,-0.023425058894688666+6.081575053943001E-8i,0.020909323514992435-5.42844399475326E-8i,-0.010452529996458987+2.7136685531011872E-8i
0.5800016923112317,2.1882168063803302,0.03675149684556151-9.541362837798358E-8i,-0.02028529318816626+5.2664342732150316E-8i,0.022734456172393686-5.9022819171796245E-8i,-0.007709781325835219+2.0016006787155683E-8i
1.7006657225800679,1.6769115419250054,0.024305102344710634-6.310050479174768E-8i,-0.01859096253056397+4.8265549496786176E-8i,0.016753680051309196-4.349562710593156E-8i,-0.009254090935132414+2.402531785770227E-8i
0.4665457075541994,3.5078227850009562,0.040269973404175506-1.0454823903700071E-7i,-0.009770344750835297+2.536560747711598E-8i,0.02211142572243933-5.740531782022175E-8i,-0.0032859172593740216+8.530844051990982E-9i
0.8874358540781557,2.782367563639901,0.036134693282605136-9.381229316746322E-8i,-0.014419085330413806+3.743459089701743E-8i,0.021358642498486905-5.5450954462417E-8i,-0.005592295979403204+1.4518626346044239E-8i
0.9068120850709122,4.2455385751462815,0.037583864211679065-9.757460676965393E-8i,-0.004754097319106161+1.2342508844854175E-8i,0.02061842682192087-5.352921876332061E-8i,-0.0017948341047797727+4.6597186229792764E-9i
0.4406391047444922,4.999999999999999,0.0405077774733534-1.0516562202900645E-7i,-1.7719506101373145E-5+4.600308872519373E-11i,0.021466975316088915-5.573220633205438E-8i,-4.352683990701174E-6+1.1300366197946012E-11i
3.065317546428319,0.20616990732816898,0.0034180895917761966-8.873987675731343E-9i,-0.0289763905377545+7.522802595286557E-8i,0.0038484803643455364-9.991361082422388E-9i,-0.01843400013775313+4.785804632813913E-8i
