% Model,20260626_TI_field_CompactXY_X30_Y30_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 21:00"
% Dimension,2
% Nodes,589
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1,ec.Ex (V/m) @ idx=2,ec.Ey (V/m) @ idx=2
-14.010119121163328,8.262146195529226,0.06888535732875511-1.7883902559042915E-7i,-0.12224928452822026+3.173815709456745E-7i,-0.0031828736750978783+8.263324002452232E-9i,0.005773057906199225-1.4987917471271696E-8i
-13.666341546100584,7.93379157569305,0.05962450530809706-1.5479615471430636E-7i,-0.09782510774817448+2.5397192707396444E-7i,-0.0014225485931817587+3.6931971339752595E-9i,0.005224526634601869-1.3563829654601875E-8i
-14.0646279011953,7.8216553025319495,0.04606283483574589-1.1958757009334322E-7i,-0.1112844597894777+2.88914874276198E-7i,-0.0015837963633001384+4.1118259283267056E-9i,0.006434543083867389-1.670525435102724E-8i
-14.47118336285277,8.071178348245674,0.03727871945304445-9.678239499323798E-8i,-0.1379349572910163+3.5810445519002504E-7i,-0.0021412569611365673+5.559095914113514E-9i,0.008069392360300465-2.0949623008204938E-8i
-14.686562360621306,7.704862593454829,0.016556601074464716-4.2983973925188086E-8i,-0.12459503494884905+3.234715693977714E-7i,-7.216458354756539E-4+1.8735249847349094E-9i,0.007950010865953844-2.0639686746707007E-8i
-15,8,8.039266106603105E-4-2.087140972657981E-9i,-0.14395518778109961+3.737340780362586E-7i,-1.079611741535702E-4+2.8028701506446313E-10i,0.009043318450299653-2.3478113817960427E-8i
-13.262146195528716,-9.010119121164225,-0.00634386806285588+1.6469845360904458E-8i,-0.003935934162150619+1.0218407186125982E-8i,0.10708916967265703-2.780231314493332E-7i,0.06043449087309812-1.5689902584401753E-7i
-13.071178348245667,-9.471183362852797,0.0017282398806656926-4.486827799554329E-9i,9.092604929235304E-5-2.3606070560052966E-10i,0.11808568593370156-3.0657210512495026E-7i,0.03185673393710195-8.270592585613312E-8i
-12.733100764984654,-9.06025257118473,5.409860605528616E-4-1.4044990645248664E-9i,-0.006655608818920929+1.7279181556772332E-8i,0.09324909245712616-2.420917518455498E-7i,0.03892044180807711-1.010446074234186E-7i
-12.950406822507524,-8.68870774485263,-0.003169103446792424+8.227573963426232E-9i,-0.009492424397935913+2.4644075252683652E-8i,0.08611172813707295-2.23561844623175E-7i,0.05421237482975124-1.4074527106283315E-7i
-13.58578643762806,-8.585786437625751,-0.012163558719464729+3.157883000765539E-8i,-0.012494829054958287+3.2438868574689634E-8i,0.08695718101234079-2.2575679539729572E-7i,0.0861360814847141-2.2362507038159063E-7i
-13.44892262076302,-8.120173646828608,-0.006919154520536375+1.796339454924496E-8i,-0.01716640021267719+4.4567124364023134E-8i,0.0647446901815768-1.6808909401409536E-7i,0.07655165489670251-1.9874214056440775E-7i
-14.010119121164164,-8.262146195528748,-0.012775372820478914+3.3167211659585634E-8i,-0.022848576521853167+5.9319096535940226E-8i,0.0599677827086057-1.5568736582496738E-7i,0.10505254750160141-2.7273568664694403E-7i
-14.080761781209283,-7.798087050109191,-0.006592186861206861+1.7114526518925946E-8i,-0.024641270517562274+6.397325904312975E-8i,0.03951988491748883-1.0260087171151085E-7i,0.09291729284026648-2.4123033916698186E-7i
-14.471183362851539,-8.07117834824601,-0.00831856417043464+2.159651874131117E-8i,-0.030511766971193205+7.921414485997966E-8i,0.03164218867990461-8.214892700716083E-8i,0.11526389809707609-2.9924622620531465E-7i
-13.000000000000002,-10,0.009866010650744975-2.561397370450616E-8i,-2.65626676925984E-4+6.896155861613558E-10i,0.11899186271088558-3.089247062890997E-7i,3.2617099425167585E-5-8.467997416140652E-11i
-12.56941559630658,-9.80611723086392,0.007278514138333192-1.889635804650973E-8i,-0.004306769462191509+1.1181163659861218E-8i,0.09929522395756059-2.5778861846654934E-7i,0.010046557919562835-2.608270753823428E-8i
-13.07117834824585,-10.528816637147889,0.014526560240340557-3.771361548093501E-8i,-0.004180953367116241+1.0854521994355148E-8i,0.10789351662364965-2.8011136370260494E-7i,-0.02912036120155942+7.560180020949267E-8i
-12.474166005585426,-10.330756780023055,0.01048864164110408-2.7230437985682652E-8i,-0.0054336754434218355+1.410681833352038E-8i,0.09231090245326246-2.396560384716699E-7i,-0.007276725580329398+1.8891714621800378E-8i
-14.457719590054346,-7.505339205720593,-0.0034160907580426023+8.868798336650983E-9i,-0.02673506248687929+6.94091271303737E-8i,0.020812291762746654-5.4032527716884154E-8i,0.09132607515438833-2.3709924612369576E-7i
-15,-8,-5.4930258909347E-4+1.4260902983945513E-9i,-0.03395325091091109+8.814886855498115E-8i,0.0010960184813327833-2.8454650571817808E-9i,0.11984499188904318-3.1113958615384204E-7i
-13.262146195528594,-10.989880878835557,0.015182738316828853-3.941717415237442E-8i,-0.008799600139808128+2.284537637045598E-8i,0.08880860767171216-2.3056343867467492E-7i,-0.05033934515012595+1.3069017545403286E-7i
-12.817594330694854,-10.996269014310315,0.012969241318385177-3.367052984798728E-8i,-0.007319209973624519+1.900201190112881E-8i,0.08385920996208106-2.177138941854915E-7i,-0.03154819463357095+8.190490121838582E-8i
-13.585786437628277,-11.414213562374467,0.012361260427861148-3.209209991374188E-8i,-0.012514461511267977+3.24898380331059E-8i,0.06330171259652534-1.6434285946924174E-7i,-0.06321941301467815+1.6412919465577118E-7i
-13.094104226909181,-11.610632160911393,0.011495031737508654-2.984321131203853E-8i,-0.009388697964282674+2.4374782400877187E-8i,0.06333478927453522-1.6442873259372693E-7i,-0.04212727517270857+1.0937013517562989E-7i
-14.010119121164154,-11.737853804471241,0.007993466725179902-2.075250612983154E-8i,-0.01411877437383971+3.665492855757601E-8i,0.038165018821807895-9.908339075833503E-8i,-0.06705200160195118+1.740792977693572E-7i
