% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 16:58"
% Dimension,2
% Nodes,488
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1
5.653146093640256,2.9833077720217864,0.007123416316742045-1.849369564682968E-8i,-0.004808306042680258+1.2483244636586677E-8i
4.121102882494551,5,0.01301897001199212-3.379963466000323E-8i,-3.4239429184947566E-5+8.889183985741021E-11i
9.210526315789473,-5,-0.003018224053264245+7.835863376935739E-9i,8.653393543948489E-5-2.2465797223973314E-10i
7.671647723655204,-3.0306475345846366,-0.003979962531402041+1.0332712910315295E-8i,-0.002896112600559546+7.518839642689405E-9i
6.125414989381805,-1.0325782784473712,-0.0022508696487964727+5.84367056123162E-9i,-0.007732286992947996+2.0074435627950236E-8i
4.5831042831436095,0.9769657917206,0.004821648080420478-1.2517883014339339E-8i,-0.011570969335705438+3.0040359248751575E-8i
3.0403382690310488,2.987049593532833,0.015659446385579725-4.065479575749649E-8i,-0.008921717339348994+2.3162415024541402E-8i
1.5112407428063719,5,0.024888979548219475-6.461635713234464E-8i,-1.7639673081396948E-4+4.5795827559645063E-10i
6.578947368421053,-5,-0.007036599536094493+1.8268303356540628E-8i,2.2210335925689403E-4-5.76621068542809E-10i
5.055702987133207,-3.0296970451676075,-0.009196609678218115+2.3876085969023323E-8i,-0.006819715314666952+1.7705232127323964E-8i
3.517906599895211,-1.0273872707479925,-0.005377968140837759+1.3962191955742346E-8i,-0.019689857420192868+5.111848223761892E-8i
1.9736906728695012,0.9835586319024266,0.015491065767958367-4.0217648782414667E-8i,-0.022769270457974+5.911320344431858E-8i
0.4255577816507488,2.9919271383276955,0.030688614305422756-7.967327298470126E-8i,-0.012328925464140899+3.200815241563338E-8i
-1.098621396881807,5,0.03987573676835909-1.0352472840229073E-7i,-1.4926296156036098E-4+3.8751403255231484E-10i
3.947368421052632,-5,-0.01766412550159467+4.585931052859417E-8i,-0.0012857605942936782+3.3380703932286205E-9i
2.4555047003375945,-3.0181273927435797,-0.018415131012915573+4.780905861825954E-8i,-0.013292946397750305+3.451092762216463E-8i
0.9312378578313996,-1.0152750319467547,0.010672222283396397-2.7707047013464604E-8i,-0.05045528700065675+1.3099118176914494E-7i
-0.6467291156602833,0.9908417666240309,0.04046812197966179-1.0506266909203703E-7i,-0.02929017098085084+7.604265755047737E-8i
-2.202273666247498,2.998249596982159,0.04721174922320808-1.2257036262733045E-7i,-0.0103145880444453+2.6778562916235195E-8i
-3.7084835365699846,5,0.052662599327734615-1.3672176953200314E-7i,5.970524494133359E-5-1.5500576961567973E-10i
1.315789473684209,-5,-0.012963665838802013+3.3656054880094494E-8i,-0.012134273298491668+3.1502799681994394E-8i
0,-3,0.03441381045788202-8.934456563488786E-8i,-0.024107839153878843+6.258837335770092E-8i
-1.6908418852152638,-1.0118855711212584,0.06571036046518106-1.7059615123581603E-7i,-0.03160655848348941+8.205642448043119E-8i
-3.3071055901863695,1.0006140341880567,0.05817908182616521-1.5104357017241685E-7i,-0.016469930288703635+4.275896066441331E-8i
-4.848996456800879,3.0126128776304193,0.05807123896546077-1.5076359032077263E-7i,-0.006127097267700552+1.5907068607103615E-8i
