% Model,20260626_TI_field_CompactX_X10_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 16:22"
% Dimension,2
% Nodes,482
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=3,ec.Ey (V/m) @ idx=3
0.8163101566232289,-17.67886636483349,-0.0029655633704980026+8.007112446472929E-9i,-0.0702972086948116+1.898046287906625E-7i
2.794275094941913,-18.765473224771846,-0.007689619104739319+2.076220844063634E-8i,-0.06461624697111899+1.7446585715008916E-7i
5,-19.78027572062364,5.898385918640114E-4-1.59258236640877E-9i,-0.052725159282655+1.4235955411856186E-7i
-3.030396238072703,-12.96416414729177,2.149724056587088E-4-5.804321169203882E-10i,-0.06660347013141135+1.7983142089389505E-7i
-5,-11.84210526315789,-1.2548738503342927E-5+3.388198048894772E-11i,-0.06656355963878978+1.797236613344818E-7i
-1.0737097960002895,-14.036951488019378,2.6122844791714545E-4-7.053248558097156E-10i,-0.06700032603273463+1.8090294405153361E-7i
0.8998324849152439,-15.072508113465558,-5.358794688416815E-4+1.4468910721839373E-9i,-0.06733130280791393+1.8179659153935823E-7i
2.9119418359067466,-16.124152634030594,-0.0015967243654551229+4.3112049694866205E-9i,-0.06619153611965803+1.7871918637364912E-7i
5,-17.170413580935453,4.641166593582491E-4-1.2531292761208034E-9i,-0.0635363129200202+1.7155000194768436E-7i
-3.011902368645319,-10.298999550818785,3.6961570169025126E-5-9.979737796015998E-11i,-0.06665093731710979+1.799595837573776E-7i
-5,-9.210526315789473,-2.1299267148148595E-6+5.7508677374322964E-12i,-0.06663961195236819+1.799290049237298E-7i
-1.0231602991714426,-11.372684644384082,4.1607514071131946E-5-1.1234156959889552E-10i,-0.06672842850291895+1.8016881234596564E-7i
0.9622041509729926,-12.428520393040365,-1.0594898679600524E-4+2.8606552782010613E-10i,-0.06678831264689673+1.8033050137927572E-7i
2.9610592131303886,-13.49985750479829,-3.0888542440372924E-4+8.340001602662938E-10i,-0.06657301472302364+1.7974919035314985E-7i
5,-14.560551441247279,1.127450185469762E-4-3.0441502288155115E-10i,-0.06606214186782174+1.7836981790805312E-7i
-3.0183875054676883,-7.691067851875637,-1.650117654785251E-7+4.45536847955124E-13i,-0.06665349752267428+1.7996649639126375E-7i
-5,-6.578947368421053,-3.5953904094683985E-8+9.707664719859363E-14i,-0.0666439397535782+1.7994069012030287E-7i
-0.999473186166109,-8.713439040622157,-1.3165728369827583E-6+3.5547872145730536E-12i,-0.06667556203773319+1.8002607126156014E-7i
1.0154558420996256,-9.752559397922935,-2.67630165942991E-5+7.226096916489985E-11i,-0.06669038686801414+1.8006609875995638E-7i
2.992308262584553,-10.86391917886273,-6.118002660176573E-5+1.6518795630905676E-10i,-0.0666515495948968+1.799612369262612E-7i
5,-11.950689301559095,2.2494796069277845E-5-6.073664227773446E-11i,-0.06655306902478664+1.796953363535386E-7i
-3.0624815534600325,-5.1330964305121665,-1.5967207113924225E-5+4.3111951035183244E-11i,-0.0666412427826294+1.7993340821566406E-7i
-5,-3.947368421052632,7.391955508806447E-7-1.995850755341197E-12i,-0.06662201304222543+1.79881487324254E-7i
-1.0188331412076088,-6.132533486359825,-1.9586077404996443E-5+5.28830122858927E-11i,-0.0666617887270358+1.7998888289842747E-7i
1.059988355395778,-7.032789312371669,-1.9767635670413692E-5+5.337322519467777E-11i,-0.0666758285572819+1.8002679087254773E-7i
3.015130369304309,-8.211061313984782,-1.7799503572566804E-5+4.805920790895228E-11i,-0.06667216214435974+1.8001689144472344E-7i
5,-9.340827161870914,4.345755963576965E-6-1.173367496077839E-11i,-0.066652004398959+1.7996246491123463E-7i
-1.260437155440695,-3.8264436683640697,-4.2491759532118735E-5+1.1472905958185361E-10i,-0.06664913172112878+1.7995470859260712E-7i
-3.077231518644202,-2.62221778699978,-3.802681560183263E-5+1.026735734342449E-10i,-0.06661148913496999+1.7985307245050356E-7i
-5,-1.315789473684209,1.680008657115965E-6-4.5360751212422645E-12i,-0.06656597707267038+1.797301884804185E-7i
0.8716052004469033,-4.285634240368664,-3.940010654401067E-5+1.0638150127556264E-10i,-0.06667800679083521+1.8003267217024024E-7i
0,-3,-5.913562753454005E-5+1.596680158529457E-10i,-0.0666683930465233+1.8000671476446415E-7i
2.9895594110697985,-5.581714713180097,-1.7924751078303897E-5+4.8397380035320065E-11i,-0.06668729299078621+1.8005774519614343E-7i
5,-6.730965022182735,9.904696445979984E-7-2.674298550944394E-12i,-0.06668054601662722+1.8003952815808896E-7i
-3.059232313478947,-0.047617078665257766,-8.583268620862561E-5+2.3175089660515373E-10i,-0.06654379316210916+1.7967029123859276E-7i
-5,1.315789473684209,4.213347079710476E-6-1.1376166897651374E-11i,-0.06643676874584377+1.7938132201808155E-7i
-1.0130153568958205,-1.4574573306140624,-9.206539739620156E-5+2.4857940879247646E-10i,-0.06663619394871019+1.799197762085664E-7i
1.1761004837043223,-2.1615081375108813,-7.358281993523803E-5+1.986758803471321E-10i,-0.06669445620813308+1.8007708610361765E-7i
2.9985279283827007,-3.071973346674989,-3.5643736500621616E-5+9.623918645996199E-11i,-0.06671355460070982+1.8012865235185327E-7i
5,-4.121102882494551,5.327518074841701E-7-1.4384462927943215E-12i,-0.06670745967618845+1.801121958679097E-7i
-3.0386758608684956,2.684747813069763,-2.0238154746278028E-4+5.464364119630803E-10i,-0.06637814128364329+1.7922302606428263E-7i
-5,3.9473684210526265,1.1429084721496322E-5-3.085888079044484E-11i,-0.06614174146252856+1.7858473926561615E-7i
-1.0733306825979014,1.3950194823997282,-2.2224922069978095E-4+6.000797416733211E-10i,-0.0665866202099517+1.7978592558693881E-7i
1.0111598235065415,0.39535241416637845,-1.6554773565757852E-4+4.4698398552469985E-10i,-0.06671862745154848+1.801423492053759E-7i
2.992868081871866,-0.6008583615348755,-7.626820832777141E-5+2.0592651172145593E-10i,-0.06676794951124483+1.8027552028578333E-7i
5,-1.5112407428063719,5.430487694339329E-7-1.4662484041530212E-12i,-0.06676108141805259+1.802569762226143E-7i
-3.0175178509294667,5.425821341292973,-4.7694498354606635E-4+1.2877661465702046E-9i,-0.0659868202917271+1.7816644733252556E-7i
-5,6.578947368421044,2.72552088307713E-5-7.358990336313114E-11i,-0.06547537413569289+1.7678552695752398E-7i
-1.0330311575028523,4.210198589343175,-5.389512584468015E-4+1.4551849987320097E-9i,-0.0664777660003657+1.794920158681004E-7i
0.985567023903982,3.117356940622653,-3.906167633227116E-4+1.0546772928595574E-9i,-0.06678460371900656+1.803204871597326E-7i
2.998853612186938,2.0792928538634405,-1.7691033023610006E-4+4.776633408770001E-10i,-0.06690201803497493+1.8063750942947482E-7i
5,1.098621396881807,1.1184727890338013E-6-3.01991098355711E-12i,-0.06688168796616782+1.8058261761748118E-7i
-3.0171519193263463,8.121313622270598,-0.0010840851469580044+2.927063289089019E-9i,-0.06508467867294208+1.7573063717378576E-7i
-5,9.210526315789473,5.257478801982499E-5-1.4195354707885998E-10i,-0.06399984759744803+1.7280155985467597E-7i
-3.0563150723240753,10.74788853441477,-0.0023086528261733186+6.233433742459619E-9i,-0.06308357924573403+1.7032760708189026E-7i
-5,11.84210526315789,7.117937697775911E-5-1.921865103293493E-10i,-0.060849151163236005+1.6429458243364802E-7i
-1.0140561559636356,7.012676761797009,-0.0012955857820157273+3.4981215184424438E-9i,-0.0662078489620561+1.787632315506073E-7i
1.0059369626469012,5.868438394182699,-9.285885922233709E-4+2.5072178016559842E-9i,-0.0669471145096952+1.807592713002968E-7i
3.003813585184265,4.755839909780497,-4.1191158239643294E-4+1.1121739602863877E-9i,-0.06721442590009791+1.8148102028818917E-7i
5,3.7084835365699846,3.9367818672383E-6-1.0629432300751317E-11i,-0.06715726820704986+1.8132669275636933E-7i
-3.4478491445943247,23.411734292452266,-0.008233975982160649+2.2231988777115506E-8i,-0.008025291273541036+2.1668533635875502E-8i
-5,25,3.375316873199807E-5-9.113459524714313E-11i,-1.5778519764864107E-5+4.260248937662838E-11i
-5,22.368421052631582,3.1444188393810656E-5-8.490027722210292E-11i,-0.013981228246632726+3.774974691968922E-8i
-2.6695331127235296,25,-0.01174363734243486+3.170818255545292E-8i,-6.791087993196498E-5+1.8336146762702844E-10i
-3.1027859702098746,13.29185800752098,-0.004480805887945101+1.2098313916519696E-8i,-0.05892914957090226+1.5911051899390775E-7i
-5,14.473684210526315,4.9281226075614804E-5-1.3306082837825327E-10i,-0.05458168346647444+1.4737222660007163E-7i
-5,19.736842105263165,-1.1809158253628382E-4+3.188509103387103E-10i,-0.029283568222315075+7.906653620106498E-8i
-5,17.10526315789473,-1.2734821347744804E-5+3.4384409903597516E-11i,-0.04379966953108535+1.1826045686384081E-7i
-2.6542110731591646,18.544703897684137,-0.013744979532884168+3.71118681155686E-8i,-0.037170620614083924+1.003618205980779E-7i
-3.0064706014735574,15.758069176480086,-0.008036226418174383+2.1698058863212496E-8i,-0.05137416419366159+1.3871182576454716E-7i
-1.0140789606422007,9.751729710344389,-0.0029999055810738437+8.099837472846808E-9i,-0.06549372146704925+1.768350653173324E-7i
-1.203873583766026,12.269798287405298,-0.006250356540937252+1.6876155185795448E-8i,-0.06350284956543806+1.714596498595678E-7i
1.069511038082509,8.64653517936306,-0.002233934209558095+6.031691176087246E-9i,-0.06733669063834168+1.818111388474871E-7i
3.032608133501899,7.442853019413774,-9.639427849183202E-4+2.60267521092255E-9i,-0.06795387234981821+1.8347754847907715E-7i
5,6.318345676258162,1.2636551364778962E-5-3.411907792038982E-11i,-0.06779088362799675+1.8303747390973096E-7i
-2.8309507151790334,21.340269853662043,-0.012773800834185603+3.448965571456067E-8i,-0.019298962673484504+5.21077936705525E-8i
-1.145054701687659,20.231781968903807,-0.025030861134025733+6.758409606958881E-8i,-0.025651854110929725+6.926079623522993E-8i
-0.7569353535421336,18.73672040586594,-0.027580854118272408+7.446915567267043E-8i,-0.03840102874816726+1.0368396045948319E-7i
-1.7387618950690606,23.3499805559677,-0.016890006300692626+4.56035372626687E-8i,-0.0071993654328849814+1.943850842570645E-8i
-0.754758673658571,25,-0.01960419935957347+5.2931942124992405E-8i,6.004117046506016E-7-1.6211300991647304E-12i
-1.3499774998147172,14.659886179817189,-0.01150699591534654+3.10692434132073E-8i,-0.05879382000593616+1.5874512500004641E-7i
-0.8400661402317715,16.903980615719163,-0.02130036495228555+5.751164147108141E-8i,-0.05135448605472122+1.386586941832676E-7i
0.5051174458501828,13.724456572885195,-0.011694024059606086+3.1574225163596265E-8i,-0.06664097955592464+1.799326974954609E-7i
1.2754311365013071,11.69101023956905,-0.005933497919043256+1.6020627146711813E-8i,-0.0685696049519982+1.8514004547092764E-7i
