% Model,20260626_TI_field_CompactX_X10_Y50.mph
% Version,COMSOL 6.3.0.335
% Date,"Jun 30 2026, 17:16"
% Table,Table 2 - Point Evaluation 1
% Time (s),"withsol('sol1',ec.normE, setval(t,t)) (V/m), Point: (0, 0)","withsol('sol1',ec.normE, setval(t,t)) (V/m), Point: (1, 10)","withsol('sol1',ec.normE, setval(t,t)) (V/m), Point: (-1, 10)","withsol('sol1',ec.normE, setval(t,t)) (V/m), Point: (3, -8)","withsol('sol1',ec.normE, setval(t,t)) (V/m), Point: (-3, -8)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (0, 0)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (1, 10)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (-1, 10)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (3, -8)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (-3, -8)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (0, 0)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (1, 10)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (-1, 10)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (3, -8)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (-3, -8)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (0, 0)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (1, 10)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (-1, 10)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (3, -8)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (-3, -8)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (0, 0)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (1, 10)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (-1, 10)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (3, -8)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (-3, -8)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (0, 0)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (1, 10)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (-1, 10)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (3, -8)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (-3, -8)"
0.04067307692307693,8691.679095154072,8547.94644363494,8798.032791340649,8529.510466800988,8859.893001768547,5344.225255679765,5412.124647179778,5257.08434909212,5448.172155644399,5244.044047216136,11569.338847568546,11452.942578332098,11621.007965335157,11462.099858812127,11682.799619498965,0.046600687452008904,0.045830060706961925,0.04717090585297586,0.0457312156869254,0.04750257115036049,0.030948819583159367,0.03134203018278873,0.030444179889421205,0.031550784077416995,0.03036866249807606,0.0632654364546694,0.06265418246001862,0.0635198316110749,0.0627141876589284,0.06385032956748107
0.04072115384615385,3547.8528159577086,3489.1826456885897,3591.2652862493646,3481.6572720974436,3616.5159793961793,10452.143075488986,10584.939527873254,10281.714401582682,10655.440619792349,10256.21040531858,9175.929855956918,9179.578064953863,9119.677017213942,9218.168106411811,9138.264720988316,0.018092205083891394,0.017793017713986593,0.01831358611530911,0.017754642220580673,0.01844235152431023,0.058897852583464874,0.059646160927471124,0.05793748657629946,0.06004343475819028,0.057793771493047784,0.049806433394630444,0.049861576936118084,0.04946886499313735,0.05008025272428532,0.049557697384197325
0.04076923076923077,1917.2608657627168,1885.5554858386497,1940.7209794410344,1881.488771396165,1954.366462586805,14536.932306706447,14721.626777968335,14299.898611529909,14819.68031525484,14264.427429728734,5910.318069374767,6051.962399810078,5768.618217134222,6099.513899961916,5727.469839068438,0.012054676022525595,0.011855330127566397,0.012202180243205145,0.011829760876164186,0.012287975494874068,0.0810815534074323,0.08211170986133347,0.07975946840288488,0.08265861569762299,0.07956162346139677,0.03160462197105705,0.03242732504402664,0.03080692356734289,0.032686412762280265,0.03055941075721038
0.0408173076923077,7208.75072612597,7089.540980268659,7296.958916536346,7074.250452404773,7348.264864668863,17198.745318980866,17417.258627431194,16918.309112128758,17533.266446676418,16876.34291120754,2052.1121476431076,2409.079259048439,1941.2167614446862,2380.1681461768726,1753.4510246005846,0.0411099065593045,0.04043007981825888,0.041612938305484,0.0403428813291436,0.04190552474851639,0.09532842685548154,0.09653959252804765,0.09377403774530464,0.09718259541613493,0.09354142938692016,0.010220784885992816,0.012300453854464679,0.009700246613573943,0.012069968977384216,0.008556691205868015
0.04086538461538462,11847.428613617682,11651.50992981949,11992.396899902838,11626.38027223882,12076.71713527331,18177.025308728123,18407.967849264034,17880.637640041143,18530.574296846135,17836.2843641417,2059.799618018494,2001.4953486727734,2535.138529941569,1681.629247109481,2490.2321763530335,0.06644229520223342,0.0653435515466194,0.06725530079074137,0.06520262036384893,0.06772818230391354,0.10024388969070833,0.10151750724722114,0.09860935091107217,0.10219366558435497,0.09836474846258737,0.012464816223832765,0.012015778627878478,0.015044140955110528,0.010342169657963666,0.01485411515253128
0.040913461538461544,15413.223897657466,15158.338332392708,15601.824203043934,15125.645243335619,15711.522831265615,17376.01141447488,17596.776922157427,17092.68477401837,17713.980424737783,17050.28603081321,6056.910066197542,5789.387782587751,6478.880924957139,5599.657198096673,6538.943194806067,0.0857577847372874,0.08433962448841573,0.08680713979098109,0.08415772309566551,0.08741749304397188,0.09534678216276068,0.09655818104297344,0.09379209375791711,0.09720130774004346,0.09355944061123528,0.03441720976473694,0.03291692188561745,0.036738655083237357,0.031884553106246445,0.037084247989640766
0.040961538461538466,17583.224336905896,17292.45388524389,17798.377344585446,17255.15799419771,17923.52024799618,14874.112457182606,15063.090865956081,14631.580830577193,15163.418728097322,14595.286904460752,9574.0868643508,9246.146553957986,9970.921154282612,9097.633621537834,10069.808482022065,0.09730719790623933,0.09569804719855178,0.09849787465000662,0.09549164827071106,0.09919042710997784,0.08111646727662848,0.08214706731783365,0.0797938129797944,0.08269420865280348,0.07959588284590312,0.0536291001655509,0.051812818283257636,0.055807423624054935,0.05100379788721764,0.05635962473290081
0.04100961538461539,18160.918452232505,17860.5947823656,18383.140278693485,17822.073540589055,18512.394732835204,10916.231738546128,11054.924525069768,10738.235811221244,11128.555956600181,10711.599404556295,12282.947518686642,11945.765289084267,12631.54031407426,11834.081645144142,12747.776875454158,0.10004463986783979,0.09839022060073883,0.10126881267922805,0.09817801526702002,0.10198084799561002,0.05894590740180027,0.059694826291351887,0.05798475783102471,0.06009242425819679,0.05784092549048867,0.06830453589613315,0.066449099392779,0.07020961665617283,0.06584358514047348,0.07085268092531055
0.041057692307692316,17093.99126570675,16811.311168712047,17303.1578874591,16775.052993102476,17424.818832964902,5889.794199481024,5964.625147480457,5793.757452973759,6004.352590861454,5779.385922831499,13922.563620995761,13616.424849583957,14197.225721635301,13543.85122755573,14314.273777300232,0.093722212622078,0.09217234613725549,0.09486902253280041,0.09197355134492478,0.09553606002131093,0.031005311410192204,0.031399239749156364,0.03049975058218537,0.03160837468865341,0.030424095346635534,0.07702704494573667,0.07535286305206106,0.07851801044012047,0.07496362334710392,0.07916132838423544
0.04110576923076924,14479.06185433772,14239.624349909638,14656.23150460488,14208.912718014175,14759.281537090272,286.8225675623939,290.46670246955097,282.1457477482069,292.4013587456659,281.4458796313029,14324.618933390802,14083.890172735733,14504.863099870352,14051.541812263138,14607.791633400997,0.07891246422345768,0.07760750374383418,0.07987805811544049,0.07744012200477014,0.08043969201710752,2.9699511052164472E-5,3.0076848950865374E-5,2.9215242108623308E-5,3.027717609350761E-5,2.9142773121650473E-5,0.07889647217905878,0.07759137724702919,0.0798623838421118,0.07742382669187278,0.08042400568732234
0.04115384615384616,10552.933693901598,10378.421827491831,10682.06219619337,10356.037931471163,10757.169283303936,5344.225255679578,5412.12464717958,5257.084349091942,5448.172155644208,5244.044047215955,13430.593446286608,13282.985256871165,13504.689417490874,13288.578082978318,13580.039865864046,0.05695653982141071,0.05601466030650193,0.05765347518518644,0.05589384942091887,0.058058844907196094,0.03094881958315834,0.03134203018278764,0.030444179889420234,0.031550784077415954,0.03036866249807506,0.0736212888238877,0.07283609044245559,0.07400023318996651,0.07287651518865754,0.0744063787808186
0.04120192307692308,5671.150146560251,5577.367410358834,5740.543847491069,5565.338297044897,5780.906421579887,10452.143075488824,10584.939527873095,10281.714401582565,10655.440619792187,10256.210405318427,11299.227186366139,11264.983457007658,11266.635380065829,11301.534966600322,11302.41361322493,0.029842729879794024,0.02934922630617688,0.030207893456620446,0.02928592669850576,0.030420289419459897,0.058897852583463986,0.059646160927470285,0.05793748657629883,0.06004343475818941,0.05779377149304695,0.06155695818938419,0.061401288202297115,0.06134936816526953,0.061609673136159004,0.061534197637018624
0.04125000000000001,275.7970701465639,271.23626621680336,279.1717964205481,270.65127126467075,281.1346927272132,14536.932306706327,14721.626777968195,14299.898611529748,14819.680315254727,14264.427429728616,8103.376004447402,8197.153232298564,7978.14100202509,8250.354207182087,7961.8777173873295,2.6414038224462347E-5,2.5977234275547582E-5,2.6737247418595213E-5,2.5921207287875275E-5,2.692524077920565E-5,0.08108155340743148,0.08211170986133254,0.07975946840288385,0.08265861569762221,0.07956162346139596,0.043685712026833204,0.04423986469687589,0.04297404649274438,0.04453439421981368,0.042867789241232426
0.04129807692307693,5144.531710978564,5059.457564136735,5207.481568724316,5048.54546459801,5244.096106687602,17198.745318980473,17417.258627430805,16918.309112128365,17533.266446675952,16876.34291120715,4116.331156539404,4365.43125792917,3946.1785640733433,4397.619601780327,3847.849600265997,0.029792293812871167,0.029299624290943186,0.030156840240573746,0.029236431663540532,0.030368877241044912,0.0953284268554794,0.0965395925280455,0.0937740377453025,0.09718259541613238,0.09354142938691806,0.02153839759202243,0.02296636022884882,0.020606384887538503,0.023124253458308985,0.020028473749243304
0.04134615384615385,10098.980615918876,9931.975685608502,10222.554427660103,9910.554672402292,10294.430650788994,18177.025308728105,18407.96784926402,17880.637640041103,18530.574296846116,17836.284364141688,311.35169822045987,914.2184276234746,1032.8077731693113,314.535868034007,742.4460843084488,0.05691306316682746,0.05597190261712369,0.05760946653869927,0.05585118395015438,0.05801452682970325,0.10024388969070834,0.10151750724722117,0.09860935091107208,0.10219366558435501,0.09836474846258739,0.0029355844147409813,0.0052607908037216565,0.006521207887491762,0.0019005413242533043,0.00527392411610241
0.04139423076923077,14138.883337987625,13905.071301275226,14311.89047348855,13875.081224234485,14412.519395579238,17376.011414475237,17596.77692215778,17092.684774018722,17713.980424738154,17050.2860308136,4782.569507676028,4554.328608763186,5200.732464157513,4351.323149102149,5241.147736159491,0.07887988415170727,0.07757546244256161,0.07984507938527044,0.0774081498092988,0.08040648140883042,0.09534678216276274,0.0965581810429755,0.09379209375791915,0.09720130774004561,0.09355944061123751,0.02753930918485994,0.026243014966180225,0.029835447163196013,0.02514599210190074,0.030079267521414016
0.041442307692307695,16898.39328789476,16618.947757624737,17105.16652078873,16583.104466152992,17225.43536104834,14874.112457183324,15063.090865956783,14631.580830577937,15163.418728098039,14595.286904461449,8889.255815493158,8575.010689736759,9279.394374858057,8425.859012111909,9371.896276613645,0.09370347952799622,0.09215392282880369,0.09485006021559905,0.0919551677713602,0.09551696437738082,0.08111646727663252,0.08214706731783762,0.07979381297979862,0.08269420865280752,0.07959588284590705,0.050025381788069534,0.048280449982414424,0.052167984604024664,0.0474686994522395,0.05268702090150075
0.04149038461538462,18127.614026854684,17827.841105964417,18349.428331512412,17789.390506420277,18478.44575219494,10916.231738546281,11054.924525069948,10738.235811221371,11128.555956600336,10711.59940455647,12249.643093311017,11913.046160211688,12597.853993550081,11801.402620471452,12713.830528405502,0.1000414501879622,0.09838708366799351,0.1012655839695796,0.09817488509992527,0.10197759658444823,0.05894590740180112,0.05969482629135288,0.05798475783102541,0.06009242425819765,0.057840925490489636,0.06830134621625532,0.06644596556952384,0.07020639025682661,0.06584045533408736,0.07084942975159833
0.041538461538461545,17715.22945500728,17422.276059701006,17931.997712406857,17384.70017174368,18058.080119484763,5889.794199481212,5964.625147480637,5793.7574529739395,6004.352590861646,5779.385922831675,14543.801810287045,14227.251987729265,14825.960374433553,14153.482544762033,14947.524231572874,0.09731984049244768,0.09571048071670574,0.09851067193426057,0.09550405497259348,0.09920331437374404,0.031005311410193036,0.03139923974915716,0.03049975058218618,0.03160837468865427,0.030424095346636315,0.0806246728160581,0.07889027720986727,0.08215910912438938,0.07849404404887403,0.08282852600914359
0.041586538461538466,15698.58440450992,15438.979886573326,15890.676456924446,15405.681517496534,16002.406046115613,286.8225675625899,290.4667024697496,282.1457477483988,292.40135874586554,281.4458796314947,15544.14148356299,15283.245132293361,15739.307600802333,15248.310545682925,15850.91609582765,0.08578511469888447,0.08436650249961246,0.08683480416925418,0.08418454313710347,0.08744535193439343,2.9699511053244338E-5,3.0076848951960734E-5,2.921524210967553E-5,3.027717609460705E-5,2.914277312270703E-5,0.08576912265448572,0.08435037600166054,0.08681912989502738,0.08416824782407419,0.08742966560451491
0.04163461538461539,12260.302756255289,12057.556450933651,12410.323080316872,12031.551043334375,12497.5818136535,5344.22525567939,5412.1246471793975,5257.084349091752,5448.172155644016,5244.044047215774,15137.962508619648,14961.816047961283,15232.706801833765,14964.056596321276,15320.427189093578,0.0664818375852606,0.06538244002474543,0.06729532702488003,0.06524142496836995,0.06776848996815413,0.03094881958315731,0.03134203018278664,0.030444179889419186,0.0315507840774149,0.03036866249807407,0.0831465865876092,0.08220198321480247,0.08364057082848683,0.0822238759183533,0.0841158670666198
0.041682692307692316,7711.749337707523,7584.221599047951,7806.112352856895,7567.864157570547,7860.998230668906,10452.143075489508,10584.939527873788,10281.714401583238,10655.440619792875,10256.210405319089,13339.82637738609,13269.990293063373,13330.678712388039,13303.851627560414,13382.34690489916,0.04115808047407143,0.040477457090118525,0.04166170168907949,0.04039015641900036,0.04195463099434505,0.05889785258346779,0.05964616092747412,0.05793748657630257,0.06004343475819322,0.057793771493050615,0.07287230878290811,0.07251859864110514,0.07279414470854763,0.07271266657702485,0.07306760026985866
0.04173076923076924,2464.8332637311655,2424.0727827389296,2494.993618849149,2418.8446089358763,2512.536271160026,14536.932306706825,14721.626777968708,14299.89861153027,14819.680315255255,14264.427429729123,10292.412197552865,10343.223046056366,10188.108939940224,10397.786605651601,10192.666164440388,0.01210711892281174,0.011906905789540014,0.012255264848761676,0.011881225301162104,0.012341433345785205,0.08108155340743434,0.0821117098613355,0.07975946840288684,0.08265861569762523,0.07956162346139889,0.055766416908604115,0.05608108772648699,0.055168113304284415,0.05638523512039401,0.055178685770171786
0.04177884615384616,3005.2938390094814,2955.5958638143593,3042.067413413953,2949.221315583982,3063.456618795753,17198.745318980735,17417.258627431063,16918.309112128645,17533.266446676254,16876.342911207405,6255.569026383693,6441.213003639306,6084.317310438116,6493.814843920491,6025.551537736006,0.01804024233624784,0.017741914264462234,0.018260987537670588,0.017703648989577162,0.018389383118647986,0.0953284268554808,0.09653959252804686,0.09377403774530399,0.09718259541613399,0.09354142938691938,0.03329044905576697,0.0343550359809436,0.03233620978345745,0.03463820689066575,0.03199002510943793
0.04182692307692308,8203.26673991606,8067.610871039782,8303.644092674162,8050.210868816516,8362.028186377114,18177.025308728116,18407.96784926403,17880.637640041085,18530.57429684614,17836.284364141688,1584.3622875904443,2019.9722946627003,1527.5364987864577,1947.573754873694,1266.3282284543113,0.046553910513391424,0.04578405730972159,0.04712355653930129,0.045685311508552734,0.04745488891697801,0.10024388969070833,0.10151750724722115,0.0986093509110719,0.10219366558435507,0.09836474846258732,0.007423568651794602,0.01000390409481665,0.007336092954506104,0.009469597951403633,0.0056805322035080215
0.041875,12658.36602125733,12449.037019091418,12813.257153258934,12422.187276922077,12903.348972937969,17376.011414475,17596.77692215754,17092.684774018457,17713.98042473791,17050.28603081334,3302.0521933935697,3137.633999767429,3726.0055488583616,2903.4311323698885,3734.435712276705,0.07085173723316472,0.06968007546956637,0.07171869792666148,0.06952979139073931,0.07222296221511999,0.09534678216276136,0.09655818104297412,0.09379209375791762,0.09720130774004418,0.093559440611236,0.01951116227806385,0.018535924711892755,0.02182510229047718,0.017291356214407347,0.02190766918685597
0.04192307692307693,15967.145612878761,15703.09994908858,16162.5238516388,15669.231933093006,16276.16483823446,14874.112457182251,15063.090865955712,14631.580830576815,15163.418728096967,14595.286904460376,7958.008140729494,7663.0533614346605,8339.490371583024,7512.445810617534,8422.906489643217,0.0887333534163773,0.08726598675165184,0.0898191183195157,0.08707777386090053,0.09045064921869188,0.0811164672766265,0.0821470673178316,0.07979381297979228,0.08269420865280148,0.079595882845901,0.04505525567770804,0.04341187159382244,0.04715071754325401,0.042593588093607734,0.047622107681290375
0.04197115384615385,17829.96816913347,17535.117361436238,18048.14039994372,17497.298100449098,18175.03942265155,10916.23173854561,11054.924525069262,10738.235811220755,11128.555956599663,10711.599404555809,11951.997235611063,11620.639814556755,12296.801327676127,11509.347058973206,12410.448375383003,0.09857943089061703,0.0969492415069506,0.09978567501541831,0.0967401440374851,0.10048728218153591,0.05894590740179738,0.05969482629134906,0.057984757831022,0.0600924242581939,0.057840925490485966,0.06683932691900812,0.06500958024851339,0.06872756309516045,0.06440588329688902,0.06935922652981333
0.042019230769230774,18078.139707631093,17779.184934190384,18299.348631365476,17740.839274945276,18428.013934607403,5889.794199481398,5964.625147480823,5793.757452974126,6004.352590861831,5779.385922831855,14906.71206290578,14584.085730688337,15193.253882789406,14509.61299889126,15317.452133228202,0.09949832594324151,0.0978529409660729,0.10071581391220473,0.09764189442235868,0.10142396101619838,0.031005311410194292,0.03139923974915842,0.030499750582187436,0.03160837468865553,0.030424095346637533,0.0828031582668244,0.08103233179806742,0.08436394073417006,0.08063183681418702,0.08504914067920256
0.042067307692307696,16689.186243930817,16413.2003309357,16893.399563814855,16377.800789880139,17012.17944070835,286.82256756278576,290.46670246994785,282.145747748592,292.4013587460656,281.4458796316872,16534.743322983886,16257.465170554091,16742.030390031363,16220.429771580006,16860.68945762649,0.09140682503074589,0.08989524767212727,0.09252530324332958,0.08970136406341561,0.09317586171069199,2.9699511054325287E-5,3.007684895305642E-5,2.92152421107382E-5,3.0277176095713683E-5,2.9142773123770068E-5,0.09139083298634729,0.08987912117336523,0.09250962896846854,0.08968506875029279,0.09316017538074718
0.042115384615384624,13788.888996624573,13560.864750067569,13957.613508314724,13531.61704829158,14055.751459055893,5344.225255680192,5412.124647180208,5257.084349092543,5448.172155644834,5244.044047216554,16666.548748974576,16464.904902365488,16779.821780312588,16464.097600142628,16878.578677236863,0.07503768045305265,0.07379679653899103,0.07595586146066699,0.07363763362888348,0.07648991784402287,0.030948819583161775,0.03134203018279115,0.030444179889423585,0.031550784077419444,0.030368662498078406,0.0917024294553117,0.09061497740182203,0.0923000148485009,0.09061992940546841,0.09283718208016951
0.042163461538461545,9639.893858164785,9480.48075864418,9757.850162284836,9460.0335173338,9826.458984129327,10452.143075489348,10584.93952787364,10281.71440158305,10655.440619792718,10256.210405318943,15267.97089775407,15164.95296916734,15281.354119765721,15195.87397684845,15347.697356656452,0.05187325357511635,0.05101543540239614,0.05250798849693506,0.05090540670819983,0.05287717957573671,0.05889785258346685,0.05964616092747324,0.05793748657630148,0.0600434347581923,0.05779377149304976,0.08358748188342614,0.08304893239572742,0.0836341584727901,0.08322705025227631,0.08398949743809209
0.04221153846153847,4617.926638010452,4541.560859553198,4674.432816079613,4531.765745446089,4707.299413021417,14536.932306706718,14721.626777968595,14299.898611530158,14819.680315255111,14264.42742972901,12445.505571525142,12456.333843708522,12363.834683441228,12510.214183094493,12387.041702656737,0.02401127475065277,0.02361420484638193,0.02430508309216261,0.02356327437596173,0.024475975562128008,0.08108155340743375,0.08211170986133488,0.07975946840288621,0.08265861569762446,0.07956162346139829,0.06767057273465266,0.06776285961666834,0.06719622710608464,0.06806440681952532,0.0673109616584322
0.04225961538461539,822.2320155363012,808.6349203763087,832.2930650778131,806.8908787217027,838.1450350993574,17198.745318980684,17417.258627430998,16918.30911212859,17533.266446676207,16876.342911207346,8438.630848799196,8573.642855859885,8280.883916999152,8634.519793188132,8249.46552440408,0.006025123503280301,0.005925487176699929,0.00609884851631167,0.005912707248206098,0.006141730381102945,0.09532842685548054,0.09653959252804654,0.09377403774530371,0.09718259541613374,0.09354142938691908,0.045305567882474994,0.04608573759669301,0.04441999094547891,0.046419563630338896,0.04422937541361698
0.04230769230769232,6187.930762699198,6085.602123295634,6263.647928640897,6072.476863269098,6307.688521362199,18177.025308728138,18407.967849264023,17880.63764004113,18530.57429684614,17836.284364141713,3599.698254710522,3892.6929910155486,3428.7208460315837,3912.9214935310742,3303.4037089570365,0.03551589701440374,0.034928577350035725,0.035950478972563024,0.03485324435080443,0.03620325186475046,0.10024388969070844,0.1015175072472211,0.09860935091107212,0.10219366558435504,0.09836474846258744,0.018461582080791978,0.020141011978617507,0.017545595320116097,0.02021943149626372,0.016805566309712125
0.04235576923076924,10993.261223780823,10811.467744380807,11127.777690794142,10788.149866784051,11206.01866646145,17376.01141447475,17596.77692215728,17092.68477401824,17713.980424737645,17050.286030813113,1636.9474039604781,1629.3993666716167,2108.0924247822413,1288.544068828273,2044.2083542872303,0.061790412441553665,0.060768596090368235,0.06254649635584776,0.06063753204625652,0.06298626960037453,0.09534678216275994,0.09655818104297262,0.09379209375791636,0.09720130774004265,0.09355944061123467,0.010449837521393219,0.010189445231946348,0.012958633491081157,0.008478918320076814,0.012702883185449735
0.04240384615384616,14803.060999946503,14558.26558299328,14984.195189898057,14526.866714411191,15089.551181347899,14874.112457182357,15063.090865955808,14631.580830577006,15163.418728097078,14595.286904460501,6793.923528208985,6524.615073546277,7165.597021697631,6370.840044842523,7236.747319707708,0.0824692952018377,0.08110551608177294,0.0834784114232945,0.08093058992547936,0.08406535991727089,0.08111646727662708,0.08214706731783211,0.07979381297979336,0.08269420865280211,0.0795958828459017,0.03879119746520684,0.03728301448252184,0.04083203928027645,0.03645015086567926,0.04123907589003514
0.04245192307692308,17272.32122591479,16986.69212013305,17483.669940471227,16950.055687689648,17606.600091701657,10916.231738545765,11054.924525069413,10738.235811220913,11128.555956599812,10711.599404555967,11394.350292434436,11072.854376489051,11732.804156376129,10962.17896022705,11842.057674383934,0.09567990150934168,0.09409766109405837,0.09685066622176179,0.09389471383514687,0.09753163692676517,0.058945907401798246,0.05969482629134991,0.057984757831022866,0.06009242425819473,0.05784092549048684,0.06393979753793586,0.06216108836568001,0.06579484366133675,0.061560811616938264,0.06640381653602219
0.0425,18177.42997489222,17876.833257101363,18399.85384073426,17838.276992627158,18529.225810289838,5889.794199481578,5964.625147481021,5793.757452974291,6004.352590862014,5779.38592283205,15006.00233016548,14681.714134371578,15293.74386539776,14607.0484237125,15418.662440455464,0.10022590175106481,0.09856848499052094,0.10145229253104683,0.09835589518104745,0.10216561792016558,0.031005311410195305,0.03139923974915952,0.030499750582188335,0.031608374688656536,0.030424095346638622,0.08353073407463844,0.08174774507505583,0.0851003192783323,0.08134582252770442,0.08579078727366185
0.04254807692307693,17436.422167140307,17148.079355164256,17649.77886444164,17111.094847151377,17773.876950963302,286.82256756298165,290.4667024701463,282.1457477487845,292.4013587462654,281.44587963187934,17281.97924619332,16992.343919261075,17498.40947512694,16953.723797312578,17622.386945630824,0.09569561802341267,0.09411311770711168,0.0968665750472775,0.09391013711180045,0.09754765760947845,2.9699511055629366E-5,3.0076848954374334E-5,2.9215242112034462E-5,3.0277176097043362E-5,2.914277312504568E-5,0.09567962597901378,0.09409699120779566,0.09685090077198229,0.09389384179861313,0.09753197127948798
0.04259615384615385,15116.40218554988,14866.425104738182,15301.370501553665,14834.36160613744,15408.956597390128,5344.225255679016,5412.124647179013,5257.084349091391,5448.1721556436405,5244.044047215407,17994.061937888455,17770.304800155664,18123.450707729884,17766.823870771415,18231.770564809674,0.08249930496970229,0.08113502958378843,0.08350878839865707,0.08096003977358168,0.0840959504774351,0.03094881958315526,0.03134203018278453,0.03044417988941721,0.03155078407741284,0.030368662498072057,0.09916405397189067,0.0979522134027638,0.0998521452278672,0.09794222194051878,0.10044313228519543
0.042644230769230775,11427.467019019463,11238.493160595843,11567.296543581699,11214.254286273994,11648.627838342518,10452.143075488348,10584.939527872602,10281.714401582092,10655.440619791701,10256.210405317956,17055.54405854354,16922.02288220234,17090.03226364692,16949.987772152093,17169.78650853285,0.06183199783064156,0.06080949378975046,0.06258859059481248,0.06067834153860054,0.06302865980987511,0.05889785258346139,0.059646160927467586,0.05793748657629626,0.060043434758186756,0.05779377149304437,0.09354622613856738,0.09283744135639452,0.09371023197107069,0.09299935534867997,0.09414050777032557
0.042692307692307696,6703.680243242351,6592.822752330747,6785.708256945598,6578.603532739948,6833.41952952579,14536.932306705981,14721.626777967853,14299.898611529437,14819.680315254362,14264.427429728259,14531.25917654611,14504.572875544029,14472.578445042986,14556.710461879984,14512.898119578767,0.03556529212394726,0.03497715562200514,0.03600047849379893,0.034901717850486846,0.036253602939677804,0.08108155340742977,0.08211170986133086,0.07975946840288232,0.08265861569762042,0.0795616234613942,0.07922459010672103,0.07910825200517313,0.07887689275758857,0.07940086714833608,0.07908705438361652
0.042740384615384625,1372.819802229675,1350.1177410890975,1389.6179903089642,1347.2058441133668,1399.3885905480788,17198.745318980615,17417.258627430932,16918.30911212855,17533.266446676145,16876.342911207303,10633.682665939637,10723.632873859953,10495.10718048585,10787.632817570504,10486.191780006893,0.006077855197767746,0.005977346857139791,0.006152225449832125,0.005964455079107024,0.00619548261537719,0.09532842685548025,0.09653959252804625,0.09377403774530356,0.09718259541613349,0.09354142938691891,0.057408546579867256,0.057937453924198315,0.0566260640892105,0.058290989696638346,0.0565618592285549
0.042788461538461546,4082.36082095273,4014.8515930084427,4132.313673298355,4006.192471025365,4161.368554025318,18177.025308728116,18407.967849264016,17880.6376400411,18530.574296846138,17836.28436414168,5705.268193527718,5925.694157461048,5521.890647705008,5975.002662059864,5445.559438842692,0.02395998176209503,0.02356376008026418,0.024253162468960244,0.023512938407734538,0.02442368987769513,0.10024388969070835,0.10151750724722111,0.098609350911072,0.10219366558435505,0.09836474846258735,0.030017497314980338,0.03127475206293354,0.029005496677698014,0.03153400693912207,0.028559070520570395
0.04283653846153847,9167.849922990747,9016.242924649594,9280.030172021976,8996.796938788075,9345.279374069025,17376.011414475113,17596.776922157664,17092.68477401858,17713.980424738005,17050.28603081346,188.46405132646322,967.2551291041964,790.4200195480723,612.4771252621541,303.10832070897067,0.05182804429664027,0.05097097374119833,0.052462226025708304,0.05086104094069564,0.052831095342115234,0.09534678216276203,0.09655818104297481,0.09379209375791833,0.09720130774004473,0.09355944061123671,4.874709140578372E-4,0.004851069970961127,0.004799694109543956,0.0021738528689645175,0.0028335408672650396
0.04288461538461539,13423.114424043384,13201.138922337599,13587.363220818246,13172.667067377015,13682.897889525957,14874.112457183068,15063.09086595655,14631.580830577646,15163.418728097777,14595.2869044612,5413.9769530231315,5178.724707623172,5776.362857168841,5017.988461954712,5830.872365987314,0.07500264895856865,0.0737623443536984,0.07592040131150295,0.07360325574912069,0.0764542083695448,0.08111646727663109,0.08214706731783632,0.07979381297979697,0.08269420865280604,0.07959588284590564,0.03132455122543135,0.029994451774862225,0.03331122540656511,0.02912934800738369,0.033631734945650874
