% Model,20260626_TI_field_Base_X50_Y50.mph
% Version,COMSOL 6.3.0.335
% Date,"Jun 30 2026, 17:05"
% Table,Table 5 - Point Evaluation 4
% Time (s),"withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: 11","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: 12","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: 14","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: 15","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: 16","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: 11","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: 12","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: 14","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: 15","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: 16","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: 11","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: 12","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: 14","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: 15","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: 16","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: 11","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: 12","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: 14","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: 15","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: 16","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: 11","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: 12","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: 14","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: 15","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: 16","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: 11","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: 12","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: 14","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: 15","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: 16"
0.06283653846153847,4595.347583688827,3206.425574169391,1467.398356149003,648.6064194268234,522.425683703392,595.5236391513406,738.2567784416265,1672.9193304441887,3651.633663253252,5236.405688421868,4315.693101354652,3234.7366943529414,566.5956424528126,2074.673422221115,2372.510987095301,0.02597859695855347,0.01812668925515288,0.0082955532259081,0.003666726933742411,0.0029533971110042956,0.0033557772081170174,0.0041600788078921536,0.009426904644999854,0.020576964899329517,0.02950715925685491,0.02440269140490135,0.0182857807191069,0.0032195276629503875,0.011694569575982139,0.013361233904331879
0.0628846153846154,6728.28165297734,4694.690438411493,2148.492417054772,949.6575813596355,764.9099613666338,828.2595030380212,1026.77400564299,2326.7108846107035,5078.724141854662,7282.8389807974845,6339.1376549851675,4732.371652510638,895.6480980461998,2901.003478022053,3268.118629042449,0.03759477353547186,0.026231931562068867,0.01200486097755883,0.005306282279616047,0.004273991229228641,0.004619720702682826,0.005726960105434186,0.01297752021361368,0.02832721746660602,0.04062094294178134,0.035424237157227575,0.026441783958770157,0.0050169654972498584,0.016183865015756044,0.018222079462390604
0.06293269230769231,8251.914195998686,5757.812272529341,2635.022728045943,1164.709398497253,938.1253185304764,979.9195559439867,1214.7834392167892,2752.747766243379,6008.673715899141,8616.377251209196,7791.359010521693,5801.048514668215,1152.773934754594,3446.1551253620446,3839.3067227586143,0.045806432573399336,0.0319616556071069,0.014627029323709956,0.006465309898125046,0.005207540108633464,0.005431453747382869,0.006733246645778575,0.01525780568401787,0.033304604620919366,0.04775846570881152,0.0432536530859183,0.03220100094199069,0.006411287823213957,0.019104504624732493,0.021273989409439763
0.06298076923076924,9028.267690139188,6299.516605634365,2882.9299473248493,1274.2871509683155,1026.3856726354593,1035.6582552131865,1283.8814058661799,2909.3265169948127,6350.452441740161,9106.484482442578,8541.36311274806,6343.892230360509,1316.3695190628873,3657.3227156043067,4029.1293793146456,0.04986994046081289,0.03479698751046277,0.015924599243198577,0.007038850256752752,0.005669503180556735,0.0057115182561258415,0.007080436091146446,0.016044550826687907,0.035021905028113406,0.05022105709946863,0.04718468774683973,0.03504138034568316,0.007285225742966107,0.020173671786430918,0.02221266389037855
0.06302884615384616,8987.036908402795,6270.747632103021,2869.764026740846,1268.467667409086,1021.6983189704858,990.0195086067724,1227.3041151816624,2781.120117793035,6070.604636379826,8705.18556392627,8521.42518080029,6311.744205168825,1372.237813087948,3514.327712075579,3818.526451808249,0.0494173129655538,0.03448116452864485,0.01578006505282555,0.006974964534576642,0.005618045869794688,0.0054324995634716594,0.0067345431196139775,0.015260743545482857,0.03331101735919554,0.0477676615105499,0.046862332707302896,0.03470572920375278,0.007562741625078154,0.019289395287823263,0.020943738262215718
0.06307692307692309,8131.9556389299,5674.110620321128,2596.7172492452664,1147.7779501654343,924.4877361601714,847.470754626363,1050.589746572528,2380.678304258338,5196.523752820913,7451.7624298183655,7733.203228707079,5707.611149103851,1314.813549878942,3031.6157404634173,3228.2550593978563,0.04448953924918155,0.031042787043559623,0.014206515518390903,0.006279438111882011,0.005057828061233413,0.0046217099630945085,0.005729426145212426,0.012983108358193047,0.028339415219653614,0.040638434396109535,0.042314874445027746,0.031224998216692217,0.007215611033736485,0.01654072274473602,0.01759238516367132
0.06312500000000001,6540.45855961337,4563.635984093504,2088.5162578133213,923.1474508735471,743.5571461162169,621.9656585071622,771.0363336796751,1747.1991111416796,3813.7709180257452,5468.908869597851,6247.60739869581,4586.426860956592,1147.7167384083712,2257.252328799613,2316.9755369617733,0.0355328699595339,0.02479322856148939,0.011346448558744478,0.005015256656148588,0.004039582108749193,0.0033585151901828025,0.004163473020458131,0.009434596066167932,0.020593753666094696,0.02953123417835509,0.03395145132332288,0.024915682265638176,0.00626628145682612,0.012201457770664982,0.012491754600134616
0.06317307692307693,4356.668887865445,3039.886382006007,1391.1828535084198,614.9183182609856,495.2913095172984,335.5782302438137,416.00851232033887,942.6918955747108,2057.6996136703374,2950.7204050932605,4198.447922722985,3050.260034110235,883.5795260459169,1270.8494598344012,1176.3521441393084,0.02335840554542587,0.01629843826798222,0.007458866881208828,0.003296902249160546,0.002655518601161919,0.0017665655503052225,0.0021899701478397217,0.004962559776491678,0.010832232018582782,0.015533311003020647,0.022525405248878586,0.01635226364613155,0.004786719314065125,0.006719564940724449,0.006155659494539182
0.06322115384615386,1778.346831813216,1240.8499373385205,567.8663409331758,251.00324841053217,202.17275027670456,16.342066693085723,20.25887927322257,45.9074291479537,100.20633429202186,143.69486845928128,1770.604092886517,1241.0019987249082,543.1469560372335,257.0965163686586,138.96193519486528,0.009068644405635316,0.00632768965039538,0.0028958231452531043,0.0012799860880757293,0.001030975931112022,1.6921659772639215E-6,2.0977387308274173E-6,4.7535597037303E-6,1.037602849013856E-5,1.487911976379557E-5,0.009067842172395379,0.006327700532525264,0.0028932635361848427,0.0012800363570444272,0.0010239278056478592
0.06326923076923077,961.019231421583,670.5557272395088,306.8751633545861,135.64224062292,109.25422286000685,304.493772207325,377.47383402893485,855.3707762993579,1867.095839264699,2677.396523079527,820.3525488176374,702.537846923246,153.70910186955524,1015.3841582720399,1346.4624055762854,0.006042357455408313,0.0042160835759331005,0.0019294613162239606,8.528433949066764E-4,6.869301325598603E-4,0.0017633468593459443,0.002185980011660095,0.00495351796862626,0.010812495639561348,0.015505009235398945,0.005225794782534904,0.004388117989659671,7.378175980224279E-4,0.0058899936334051274,0.007750784711879998
