% Model,20260626_TI_field_CompactY_X50_Y10.mph
% Version,COMSOL 6.3.0.335
% Date,"Jun 30 2026, 17:22"
% Table,Table 2 - Point Evaluation 1
% Time (s),"withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: (0, 0)","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: (15, -3)","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: (-15, -3)","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: (5, 3)","withsol('sol1', ec.normE, setval(t,t)) (V/m), Point: (-5, 3)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (0, 0)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (15, -3)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (-15, -3)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (5, 3)","withsol('sol3', ec.normE, setval(t,t)) (V/m), Point: (-5, 3)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (0, 0)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (15, -3)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (-15, -3)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (5, 3)","withsol('sol5', ec.normE, setval(t,t)) (V/m), Point: (-5, 3)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (0, 0)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (15, -3)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (-15, -3)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (5, 3)","withsol('sol1', ec.normJ, setval(t,t)) (A/m^2), Point: (-5, 3)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (0, 0)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (15, -3)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (-15, -3)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (5, 3)","withsol('sol3', ec.normJ, setval(t,t)) (A/m^2), Point: (-5, 3)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (0, 0)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (15, -3)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (-15, -3)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (5, 3)","withsol('sol5', ec.normJ, setval(t,t)) (A/m^2), Point: (-5, 3)"
0.06423076923076924,9.36082239804503,0.0881370685908684,1079.0422127641557,2.1163623659504878,42.76157487051261,20.58375194596336,2343.049387230241,0.19129011529842888,98.63237069056201,4.408613242948338,20.44367017229558,1261.6115753420788,1079.0083114794404,52.56746781565615,42.18751899770296,4.5979820077925145E-5,4.329242008533557E-7,0.005300193155010125,1.0395449958159473E-5,2.1004239106230357E-4,1.192020910127393E-4,0.01356877925060382,1.107775773508206E-6,5.711876463884582E-4,2.5530618441452473E-5,1.1016180829953915E-4,0.007306116413479483,0.0052999968346060305,3.0486934175641574E-4,2.0678331465508754E-4
0.06427884615384616,11.413356958005851,0.10746276152724987,1315.6423039924239,2.580414210200912,52.13784615606021,40.25734509242239,4582.495358375106,0.37412189014684133,192.90348011371717,8.6222893263732,10.267051469045294,2467.5345747207753,1315.7086298616418,104.60974130669132,53.56898123795128,6.85123440243649E-5,6.450797705401467E-7,0.007897565849888882,1.54897657845211E-5,3.129741815380473E-4,2.2685024109701408E-4,0.02582237289833139,2.1081777942544065E-6,0.0010870115968101134,4.858662209357024E-5,5.365963951942623E-5,0.013904577187317177,0.00789793959158138,5.897592835579325E-4,3.2097565492008153E-4
0.06432692307692309,31.15396248748634,0.2933309501963156,3591.1845337305003,7.043512947379349,142.31575419053658,55.99026881182517,6373.374755720367,0.5203320077272671,268.29185286579593,11.991955655511804,1.1286756572772063,3431.918379126265,3591.2767709512873,146.55726318762916,144.1802820824482,1.7680014898489328E-4,1.6646664358480844E-6,0.020380134978041035,3.9972255181789256E-5,8.076483546480163E-4,3.122927090241808E-4,0.03554829277172316,2.902216683960974E-6,0.0014964312784810356,6.688662865227537E-5,9.11172614144298E-6,0.01914196274807422,0.020380649441713423,8.176605553539141E-4,8.180352982639425E-4
0.06437500000000002,48.07331916445248,0.4526355963631711,5541.515315678462,10.868763358572094,219.60579416116596,66.24247491278338,7540.383826062505,0.6156084030250623,317.4179497601072,14.187765812220588,12.423645354367606,4060.362845888267,5541.624439483762,174.2182715360044,221.77503513870468,2.690772388510473E-4,2.5335037936211158E-6,0.031017114401706087,6.083492642239992E-5,0.001229183292429545,3.6716579072080396E-4,0.04179449806909807,3.4121663837087263E-6,0.0017593698403643961,7.863930597194951E-5,7.147692620905363E-5,0.022505603851313366,0.031017719247716534,9.658458783933639E-4,0.0012412003370499579
0.06442307692307693,60.63923936976438,0.5709503473485297,6990.016074178736,13.709757395764038,277.0087139931312,70.01040603081462,7969.287590566061,0.6506247586387909,335.47296615098975,14.994778599251694,22.95528383213293,4291.351853673373,6990.13140352882,184.87786065365634,279.28058068701546,3.369871602822746E-4,3.1729114384487796E-6,0.03884523769833857,7.618849215415856E-5,0.0015394055214441728,3.8609812662717503E-4,0.04394956669607747,3.5881094638578327E-6,0.0018500890240223588,8.269422011082385E-5,1.291641794901182E-4,0.023666246061267302,0.038845873724116596,0.0010197761932800055,0.0015519300456496943
0.06447115384615386,67.71377514659251,0.6375608243447403,7805.513090819157,15.309219562440353,309.3262047467317,66.92523081536876,7618.101960413482,0.6219534297076688,320.68955123742063,14.333997982222431,31.6879024634524,4102.27488812967,7805.623336829764,177.4980258381352,311.48315062580406,3.7438010848286934E-4,3.524985722120427E-6,0.043155603588472896,8.464256007240061E-5,0.001710221854252994,3.6723648779545204E-4,0.04180254552020824,3.4128233898556547E-6,0.0017597086036808334,7.865444782074088E-5,1.7669609000924998E-4,0.022510279248490916,0.043156208537302156,9.742041137448726E-4,0.001722053948530722
0.06451923076923077,68.65626879527368,0.6464348979922172,7914.156369042453,15.52230533668094,313.6316504660627,57.2889477122155,6521.203431938508,0.5324009656725037,274.51480867325813,12.270105771857406,37.81622071016894,3511.6402890573754,7914.2507403387135,152.81242916479292,315.4662611631803,3.77869842866375E-4,3.557843407658016E-6,0.04355787280703294,8.54315444374877E-5,0.0017261634597843373,3.124271828512609E-4,0.03556359993336195,2.903466383916219E-6,0.001497075644600318,6.691543016020523E-5,2.096822979474229E-4,0.019150858392515274,0.0435583874638071,8.336546322365001E-4,0.0017361653902625454
0.0645673076923077,63.38136972434168,0.596768947560123,7306.107361853451,14.329718040052065,289.53515744819566,42.04482325141713,4785.964075648939,0.3907333856616011,201.4686439789996,9.005130117688193,40.74678333724557,2577.263510596563,7306.176621016432,113.26267977908941,290.871974270762,3.471403391347956E-4,3.2685089600008297E-6,0.04001561655072577,7.848399619264212E-5,0.0015857866938683786,2.2703532844138444E-4,0.025843441398864762,2.109897858678848E-6,0.001087898490686862,4.862626396836693E-5,2.249169818441583E-4,0.013916827107695658,0.04001599053893546,6.120322264878637E-4,0.0015930024497274643
0.06461538461538463,52.3667636521684,0.4930606354477521,6036.429933583728,11.839456311361952,239.2188623411873,22.685058547259782,2582.241209862236,0.210818099462529,108.70132469748829,4.85866958516856,40.153963930078845,1390.6077452781321,6036.467301487441,62.82539501337154,239.93313231475165,2.849744078912992E-4,2.683184005307774E-6,0.032849615407331126,6.442907326669535E-5,0.0013018038331510918,1.1941967423551067E-4,0.0135935467584019,1.1097978305110183E-6,5.722302526704565E-4,2.5577220260200747E-5,2.2068313961959735E-4,0.007320528166031372,0.032849812120915485,3.316684674266347E-4,0.0013055616555804003
0.06466346153846154,36.609914216156305,0.34470160667179395,4220.103871765495,8.277033937096157,167.2393216309618,1.1047222564071983,125.75058292261636,0.010266468832077165,5.293562387958707,0.23660862131263014,36.01514848216731,67.83153748748879,4220.105691473243,9.465863229455254,167.2735056033352,1.9700168813471493E-4,1.854874557098083E-6,0.02270881002159683,4.453956512240813E-5,8.999318733520685E-4,1.1439026971043911E-7,1.3021049421877894E-5,1.0630582770886727E-9,5.481305602547316E-7,2.4500026002475116E-8,1.9694010200589635E-4,7.846800349718414E-6,0.02270881021002112,4.462158691246394E-5,8.999354084137817E-4
0.06471153846153847,17.537734394329952,0.16512699776939554,2021.6125168315994,3.965057713726817,80.11487778241086,20.583751945962636,2343.0493872301618,0.1912901152984223,98.6323706905584,4.408613242948182,28.620341669868743,1261.5850225282697,2021.578613503008,52.159476419327355,79.51168265057866,9.118883690790869E-5,8.585908835267937E-7,0.010511534155058597,2.061663114845538E-5,4.1656364269944055E-4,1.1920209101273535E-4,0.013568779250603388,1.1077757735081729E-6,5.711876463884383E-4,2.5530618441451622E-5,1.553693007059571E-4,0.007305969602144488,0.010511337819815975,3.0254630782224214E-4,4.1309234942857635E-4
0.06475961538461539,3.1226322610461428,0.029401225883048773,359.9525641366783,0.7059872646831661,14.264630557629323,40.25734509242175,4582.495358375036,0.37412189014682723,192.90348011371435,8.622289326373025,18.554910792841753,2467.5076435137325,360.0189265089622,104.06735475083168,16.14085432631976,2.28819173574237E-5,2.154452925037762E-7,0.0026376480278886617,5.17330921331796E-6,1.0452786952394877E-4,2.268502410970106E-4,0.02582237289833101,2.1081777942543294E-6,0.001087011596810098,4.858662209356928E-5,9.927215694176722E-5,0.013904428962332122,0.0026380219146160365,5.867568725485063E-4,1.1435064076482915E-4
0.06480769230769232,23.50021875044447,0.2212669254724174,2708.9209647015487,5.313099259893138,107.3523586752534,55.99026881182473,6373.374755720318,0.5203320077273136,268.29185286579377,11.991955655511722,6.663300291159645,3431.8935140596604,2709.013205096071,146.01450697197268,109.25986349429962,1.3488052484166387E-4,1.2699711162159455E-6,0.015547969376524303,3.0494763658176083E-5,6.161535190320265E-4,3.122927090241784E-4,0.03554829277172289,2.902216683961246E-6,0.0014964312784810237,6.688662865227495E-5,3.337243770533057E-5,0.01914182656129307,0.015548483856798932,8.146797785351134E-4,6.267654471367473E-4
0.06485576923076924,41.74966615608262,0.3930950757503554,4812.574177309294,9.439066193818885,190.7184432347158,66.24247491278311,7540.383826062474,0.6156084030250623,317.41794976010596,14.18776581222045,6.114854642647254,4060.3423004179517,4812.683302453496,173.74881401976904,192.90597945504342,2.3466458574649337E-4,2.209490556525181E-6,0.027050293563318038,5.3054665154095564E-5,0.0010719813736611234,3.671657907208024E-4,0.04179449806909789,3.4121663837087187E-6,0.0017593698403643894,7.863930597194874E-5,3.713536805067572E-5,0.022505492044678797,0.02705089841644363,9.632863605337195E-4,0.0010840956672642592
0.06490384615384616,56.21833614750511,0.5293252172087707,6480.409012692551,12.710247651294072,256.81339609313767,70.01040603081461,7969.287590566059,0.6506247586388078,335.4729661509896,14.99477859925168,18.53644948459746,4291.33748933157,6480.524342658196,184.53771916308304,259.0937086706184,3.1319782844382616E-4,2.948922361120088E-6,0.03610299004363509,7.081002811829406E-5,0.0014307324528533645,3.8609812662717503E-4,0.04394956669607747,3.5881094638579255E-6,0.0018500890240223584,8.26942201108238E-5,1.0538543181459296E-4,0.023666168765051798,0.03610362607266706,0.0010179428333654933,0.0014433016303277279
0.06495192307692309,65.59597104475156,0.6176205843264098,7561.389238546477,14.83041110854556,299.6517728633911,66.92523081536895,7618.101960413514,0.6219534297077008,320.6895512374215,14.333997982222446,29.57050956484353,4102.268006552423,7561.499484763904,177.32926944118066,301.81156434479,3.6336841857450175E-4,3.421304867224817E-6,0.04188626231270233,8.215295765109491E-5,0.0016599188805991197,3.672364877954532E-4,0.04180254552020842,3.412823389855837E-6,0.0017597086036808384,7.865444782074096E-5,1.6568646060449382E-4,0.022510243467066583,0.04188686726258882,9.733250715532285E-4,0.001671765522817781
0.065,69.0333484831222,0.6499853016745276,7957.623158974182,15.607558237162584,315.3542043847697,57.28894771221594,6521.203431938559,0.5324009656725442,274.5148086732602,12.270105771857448,38.19326559388007,3511.641514436243,7957.717530245155,152.84377457260413,317.1884662921811,3.8063299444273855E-4,3.5838599337337736E-6,0.04387638725633838,8.605625771148947E-5,0.0017387859311855517,3.124271828512633E-4,0.035563599933362236,2.9034663839164456E-6,0.0014970756446003298,6.691543016020548E-5,2.124452035924417E-4,0.01915086737184724,0.043876901912930935,8.338848812022414E-4,0.0017487853565180194
0.06504807692307693,66.21918551883448,0.6234884765386074,7633.228516822171,14.971311939987483,302.4987056712917,42.04482325141774,4785.964075649011,0.3907333856616255,201.46864397900262,9.005130117688296,43.58448439731018,2577.2727337459055,7633.2977758694,113.51428726511641,303.83392178203246,3.634281059777283E-4,3.421866855534121E-6,0.04189314260856972,8.216645221049778E-5,0.00166019154118957,2.2703532844138785E-4,0.02584344139886516,2.109897858678976E-6,0.0010878984906868788,4.862626396836753E-5,2.4120412012122207E-4,0.013916880044852416,0.041893516596134946,6.134825132355595E-4,0.0016673983838448154
0.06509615384615386,57.40832787294168,0.5405296154835544,6617.581928702258,12.979289579066604,262.2494484076494,22.68505854726426,2582.2412098627456,0.2108180994625696,108.70132469750975,4.858669585169471,45.19547008440574,1390.624136443382,6617.619296522385,63.340291494833934,262.96255883741,3.1331179806249584E-4,2.949995445051171E-6,0.03611612756770133,7.083579519318957E-5,0.0014312530823637826,1.1941967423553637E-4,0.013593546758404827,1.1097978305112612E-6,5.722302526705797E-4,2.5577220260205985E-5,2.490202311073951E-4,0.007320620299815696,0.0361163242808473,3.345978119038854E-4,0.0014350048222341663
0.06514423076923077,43.39867154448888,0.40862132919735317,5002.65858950168,9.811885247196225,198.25133557898812,1.1047222564079533,125.75058292270225,0.010266468832085311,5.2935623879623215,0.23660862131279167,42.80390559221201,67.85390055727342,5002.660409208926,10.944002999452588,198.28551250777986,2.3482251668942476E-4,2.210977559456775E-6,0.02706849860416826,5.309037132283013E-5,0.0010727028247851872,1.1439026971356098E-7,1.302104942223292E-5,1.063058277121848E-9,5.481305602696938E-7,2.450002600315178E-8,2.3476093056016978E-4,8.046289634403331E-6,0.027068498792592564,5.3172247996396556E-5,0.0010727063598324456
0.0651923076923077,25.4589067316069,0.23970900348681204,2934.7031581286947,5.755933591504606,116.29992537324767,20.583751945958117,2343.0493872296456,0.19129011529839668,98.63237069053683,4.408613242947204,36.54138366542537,1261.5593041228053,2934.669254072122,51.824103004421886,115.68644034874754,1.350681151563975E-4,1.2717373777400408E-6,0.015569593317212835,3.053717543199668E-5,6.170104584063902E-4,1.1920209101270944E-4,0.013568779250600427,1.1077757735080202E-6,5.711876463883146E-4,2.5530618441446005E-5,1.9924776091587035E-4,0.007305827129884906,0.015569396977067588,3.0060695501035837E-4,6.134697763709503E-4
0.06524038461538463,5.213627445831196,0.04908904584028414,600.9860946463151,1.1787345648976502,23.81659547546455,40.25734509242441,4582.49535837533,0.3741218901468981,192.9034801137269,8.622289326373627,26.890070622420602,2467.4805665866456,600.9198126361387,103.5533388475864,23.011451542429967,2.3082179190158402E-5,2.1733086303764787E-7,0.0026607326418218594,5.2185858554884495E-6,1.0544269420397655E-4,2.2685024109702563E-4,0.025822372898332675,2.1081777942547275E-6,0.0010870115968101691,4.85866220935727E-5,1.452295892334796E-4,0.013904279665285377,0.0026603591888152475,5.83901199756452E-4,1.0160829292313302E-4
0.06528846153846155,15.50378890612966,0.14597633072533522,1787.1552280476176,3.5052086211384266,70.82352403399203,55.99026881182188,6373.374755719995,0.5203320077272356,268.29185286578013,11.991955655511108,14.649288090348783,3431.867537116864,1787.2474751049463,145.46727510716522,72.81999870890427,9.099403892170987E-5,8.567567579830665E-7,0.010489079370514994,2.0572589812189725E-5,4.156737776514641E-4,3.1229270902416245E-4,0.035548292771721085,2.9022166839607967E-6,0.0014964312784809476,6.688662865227151E-5,7.719134907012838E-5,0.019141683992332115,0.010489593884560283,8.116659972282041E-4,4.267375272659623E-4
0.06533653846153847,34.81720900308995,0.3278223437600217,4013.454870460964,7.871726189032309,159.04998794534163,66.24247491278162,7540.3838260623,0.6156084030250742,317.4179497600984,14.18776581222016,1.0361258048366633,4060.3197778342055,4013.5639976317925,173.24625552373897,161.26510990571518,1.9682999456309332E-4,1.8532579717753704E-6,0.0226890185328165,4.450074739913482E-5,8.991475525727344E-4,3.671657907207946E-4,0.04179449806909698,3.412166383708811E-6,0.0017593698403643495,7.863930597194723E-5,3.4159022454832587E-6,0.02250536912491715,0.022689623396635973,9.605371900620422E-4,9.114074715207985E-4
0.06538461538461539,50.97764299154233,0.4799813334654518,5876.302995190523,11.525393875082015,232.87316058467962,70.01040603081452,7969.287590566055,0.6506247586388422,335.47296615098935,14.994778599251589,13.299990144507214,4291.320461799591,5876.418326024166,184.14071743525955,235.16536387097648,2.8484136700655186E-4,2.681931355371012E-6,0.03283427949723895,6.439899442216201E-5,0.001301196083370931,3.86098126627175E-4,0.04394956669607748,3.588109463858106E-6,0.0018500890240223588,8.269422011082339E-5,7.705012340170177E-5,0.023666076631774127,0.03283491553085961,0.0010157903825487697,0.0013138281351608777
0.06543269230769232,62.52162997581253,0.5886740454282041,7207.003304409763,14.135341865510092,285.6077433746608,66.9252308153704,7618.101960413666,0.6219534297077233,320.6895512374283,14.33399798222277,26.49688238403917,4102.258016962911,7207.113550952345,177.08630935657698,287.7720061357921,3.470579988888844E-4,3.2677336832576987E-6,0.04000612501276244,7.846538011488317E-5,0.0015854105518542454,3.672364877954615E-4,0.04180254552020931,3.41282338985597E-6,0.0017597086036808779,7.865444782074285E-5,1.4937965109027763E-4,0.022510190468704238,0.04000672996433809,9.720332982701215E-4,0.0015972804258947316
0.06548076923076925,68.40376650052463,0.6440574560190657,7885.049884241344,15.465217793386179,312.4781838877243,57.28894771221182,6521.203431938084,0.5324009656724314,274.5148086732404,12.270105771856533,37.56374211176552,3511.6394685136047,7885.14425555469,152.7914624670135,314.31303028032073,3.7784565984927247E-4,3.557615711826352E-6,0.0435550851784273,8.54260769662427E-5,0.0017260529883051684,3.124271828512399E-4,0.03556359993335953,2.9034663839157916E-6,0.0014970756446002174,6.691543016020026E-5,2.0965811711132906E-4,0.01915085831392728,0.04355559983520304,8.336526188904096E-4,0.001736054940869124
0.06552884615384616,68.09137647584497,0.6411161395554755,7849.040011482163,15.39459039937981,311.0511415979463,42.044823251418315,4785.964075649077,0.39073338566159826,201.46864397900575,9.00513011768844,45.45660750350515,2577.2788186637376,7849.109270458295,113.68195774258206,312.3853744033356,3.7441627266669323E-4,3.5253262269411637E-6,0.04315977231204039,8.465073633238992E-5,0.0017103870574144934,2.2703532844139113E-4,0.02584344139886554,2.1098978586788422E-6,0.0010878984906868962,4.862626396836835E-5,2.5219190862487545E-4,0.013916915758526669,0.04316014629920247,6.144714482550341E-4,0.0017175883231681807
0.06557692307692309,61.612749401031074,0.5801164565589344,7102.234677803531,13.929855577893672,281.4558469819983,22.685058547261207,2582.2412098623986,0.21081809946253033,108.70132469749522,4.858669585168871,49.39985225128453,1390.6378069759899,7102.2720455644285,63.78208987741325,282.16813515267336,3.370803967012131E-4,3.173789308394592E-6,0.03885598526169755,7.620957171744761E-5,0.0015398314387343388,1.194196742355186E-4,0.013593546758402802,1.1097978305110352E-6,5.72230252670495E-4,2.5577220260202464E-5,2.72788627072499E-4,0.007320697585621468,0.03885618197453275,3.371291321314335E-4,0.0015435788634437931
0.065625,49.55457851641119,0.4665824326082264,5712.263279997529,11.203657175952074,226.3723986311708,1.1047222564087082,125.75058292278818,0.010266468832092193,5.293562387965936,0.23660862131295382,48.95981241852901,67.87422460393142,5712.2650997044375,12.29636929688242,226.40657084114233,2.692191041765799E-4,2.5348395303113425E-6,0.031033467524144355,6.086700036026797E-5,0.0012298313535166984,1.143902697187653E-7,1.302104942282496E-5,1.0630582771681892E-9,5.48130560294633E-7,2.4500026004266633E-8,2.691575180470328E-4,8.236895071247513E-6,0.031033467712568666,6.09487804109464E-5,0.001229834888554338
0.06567307692307693,33.00883088027162,0.3107955121557197,3804.9992190042653,7.462874996284553,150.7890581675175,20.583751945961197,2343.0493872299953,0.1912901152984103,98.63237069055153,4.408613242947868,44.09122717273831,1261.5347946998768,3804.965314579045,51.56034649400724,150.17038066074295,1.769777961389963E-4,1.666339077282609E-6,0.02040061274913101,4.001241893400839E-5,8.084598722432131E-4,1.1920209101272743E-4,0.01356877925060247,1.1077757735081072E-6,5.711876463884006E-4,2.5530618441449894E-5,2.4115693852247533E-4,0.007305691071961908,0.02040041640657307,2.9905032929962715E-4,8.048851798184323E-4
0.06572115384615386,13.473860724481792,0.12686348873636447,1553.1610228665425,3.0462677902431845,61.55052191622402,40.25734509242704,4582.4953583756305,0.37412189014691055,192.90348011373942,8.622289326374169,35.14972861245191,2467.453738769955,1553.0947223977262,103.0754791173396,60.47211541907879,6.870968558860574E-5,6.46937845209499E-7,0.00792031383816634,1.5534382191289583E-5,3.138756660141328E-4,2.2685024109703994E-4,0.025822372898334313,2.1081777942547982E-6,0.0010870115968102372,4.8586622093575647E-5,1.9085365476280533E-4,0.013904131473262232,0.007919940241751307,5.812363474085576E-4,3.07898790152191E-4
0.06576923076923077,7.281278908078789,0.06855707236629167,839.3287438465217,1.6462041476467908,33.261922931662234,55.9902688118238,6373.374755720216,0.5203320077272624,268.29185286578956,11.991955655511548,22.86867220930675,3431.8408272551587,839.4210130142502,144.92593648929545,35.540878957291696,4.578065501358817E-5,4.310489569710575E-7,0.005277234967938653,1.0350421281313217E-5,2.0913257657710337E-4,3.1229270902417285E-4,0.03554829277172228,2.902216683960941E-6,0.0014964312784809986,6.68866286522739E-5,1.2238577016159555E-4,0.01914153712105077,0.005277749584481816,8.086766752992987E-4,2.2151778425339997E-4
0.0658173076923077,27.37703854131203,0.2577692238061062,3155.8103540887682,6.189598690827505,125.06222568237229,66.24247491278263,7540.383826062415,0.6156084030250384,317.4179497601034,14.187765812220421,8.308468402884882,4060.2956067894966,3155.9194845764896,172.72108808685275,127.3222148888976,1.561251788364512E-4,1.4700007126239278E-6,0.017996886520890383,3.5297908540146895E-5,7.132021354640391E-4,3.671657907208E-4,0.04179449806909759,3.4121663837085984E-6,0.001759369840364376,7.863930597194863E-5,4.168334783214371E-5,0.022505236885709805,0.017997491402002536,9.576559699871483E-4,7.256961567351977E-4
0.06586538461538463,44.99358100911898,0.4236382410565365,5186.507247737922,10.172473903247038,205.53711001025755,70.0104060308147,7969.287590566071,0.6506247586388182,335.4729661509899,14.99477859925173,7.328168203345606,4291.3010195997595,5186.622579809946,183.69569915634108,207.84623941753776,2.523312770314836E-4,2.375831751278086E-6,0.02908677121942162,5.704887837346262E-5,0.0011526853449548185,3.860981266271755E-4,0.04394956669607751,3.5881094638579806E-6,0.0018500890240223595,8.269422011082405E-5,4.4597383334090775E-5,0.023665971006163133,0.029087407259572123,0.001013366924088975,0.0011654066748784287
0.06591346153846155,58.5355827553795,0.5511433133691143,6747.523033337003,13.234147508058324,267.3989098549134,66.92523081536945,7618.101960413556,0.6219534297076812,320.68955123742376,14.333997982222563,22.51205101716816,4102.245065194847,6747.633280352025,176.7748703898866,269.569663375867,3.256866920729302E-4,3.06651158389304E-6,0.03754260832419019,7.363360064795145E-5,0.0014877833672297543,3.672364877954557E-4,0.04180254552020863,3.412823389855725E-6,0.0017597086036808503,7.865444782074157E-5,1.2801446688791618E-4,0.022510121027113153,0.03754321327823528,9.703593143310215E-4,0.0014996871750181707
0.06596153846153847,66.77670357048244,0.6287378023637497,7697.494826610311,15.097359649544691,305.04552783000867,57.28894771221225,6521.20343193813,0.5324009656725006,274.51480867324227,12.270105771856633,35.936839860940175,3511.634181166059,7697.589198036892,152.65680113793283,306.8819354750606,3.6954848470087984E-4,3.4794934417875383E-6,0.04259865188110471,8.3550191656056E-5,0.0016881503061224768,3.1242718285124255E-4,0.03556359993335983,2.9034663839162025E-6,0.0014970756446002292,6.69154301602009E-5,2.0136172118389927E-4,0.019150831351031083,0.04259916653844228,8.329636725622991E-4,0.0016981600058973716
0.06600961538461539,68.97064183540947,0.6493948855897539,7950.394828275706,15.593381065150222,315.067751453924,42.044823251418926,4785.964075649146,0.39073338566164684,201.46864397900845,9.005130117688582,46.335842889445196,2577.281676452416,7950.464087219789,113.76116159525704,316.4015407988715,3.799446069881486E-4,3.577378403615776E-6,0.04379703534785716,8.590062210169609E-5,0.001735641278886037,2.270353284413945E-4,0.025843441398865925,2.1098978586791014E-6,0.0010878984906869114,4.8626263968369134E-5,2.577200648685566E-4,0.013916933726942393,0.04379740933482525,6.14972191745274E-4,0.0017428398602666786
0.06605769230769232,64.91871830302287,0.611243893389185,7483.320852462566,14.677292915091641,296.55798552397056,22.685058547261928,2582.2412098624795,0.21081809946254781,108.70132469749862,4.858669585169006,52.70579461350189,1390.64855691788,7483.358220182265,64.1372365738099,297.26970176400175,3.559336041170682E-4,3.351302176870477E-6,0.04102923519451843,8.047204107705284E-5,0.0016259555853296809,1.1941967423552255E-4,0.013593546758403251,1.109797830511129E-6,5.722302526705138E-4,2.5577220260203217E-5,2.916416972221448E-4,0.007320758892862476,0.041029431907136565,3.3918408732346305E-4,0.0016296999961775253
0.06610576923076925,54.987868146361045,0.5177397134993642,6338.5703089731305,12.432054554641459,251.19244236501527,1.1047222564015038,125.7505829219681,0.010266468832024379,5.293562387931409,0.23660862131141017,54.393101947351234,67.89219894739975,6338.572128679796,13.496644773675742,251.22661128776,2.996898708961549E-4,2.8217378328515E-6,0.03454589860632869,6.775605147189208E-5,0.0013690261717746396,1.1439026967867421E-7,1.3021049418260867E-5,1.0630582767930822E-9,5.481305601024794E-7,2.450002599567959E-8,2.996282847664285E-4,8.412555877870301E-6,0.034545898794752956,6.783776443205518E-5,0.0013690297068055977
0.06615384615384616,40.0774119452848,0.3773499224068298,4619.809823154319,9.060990878686948,183.07934694630114,20.58375194596048,2343.049387229912,0.19129011529841142,98.63237069054802,4.408613242947718,51.15975431111961,1261.5118510666139,4619.775918509845,51.363619001407976,182.45758716162223,2.163067423345808E-4,2.036641800809483E-6,0.02493414530898564,4.8904191267837524E-5,9.881201206495599E-4,1.1920209101272304E-4,0.01356877925060196,1.1077757735081057E-6,5.71187646388379E-4,2.553061844144897E-5,2.8048554915618143E-4,0.007305563409359756,0.024933948965013907,2.9785642980259205E-4,9.845255416806933E-4
0.06620192307692309,21.537614773281277,0.20278797629500442,2482.6873659597854,4.869379571610171,98.38690314775774,40.257345092426405,4582.495358375561,0.37412189014688607,192.90348011373655,8.622289326374085,43.213133198791695,2467.427551167148,2482.6210611293177,102.63962148290699,97.24576712077263,1.1333525005045694E-4,1.0671110168212358E-6,0.013064399023759507,2.5623652254364626E-5,5.177316238274627E-4,2.2685024109703653E-4,0.02582237289833393,2.108177794254659E-6,0.0010870115968102218,4.8586622093575186E-5,2.3547714371654975E-4,0.013903986546723266,0.013064025398782052,5.787960138823131E-4,5.11342923894653E-4
0.06625,1.047408532467905,0.009861902484975909,120.73704344403286,0.23680568924730247,4.784711906356284,55.99026881182336,6373.374755720166,0.5203320077272465,268.2918528657872,11.991955655511513,31.19587300572336,3431.813774056875,120.64510605183209,144.39993876971332,6.93047408521105,1.0031393370998696E-7,9.44508471533707E-10,1.156340377091737E-5,2.2679698968484384E-8,4.582483893979509E-7,3.1229270902417047E-4,0.035548292771722015,2.9022166839608585E-6,0.0014964312784809853,6.688662865227372E-5,1.6825791244050008E-4,0.019141388089710047,1.1147096993533981E-5,8.05764455332728E-4,3.589580130674475E-5
