% Model,20260626_TI_field_Base_X50_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 15:32"
% Dimension,2
% Nodes,713
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1,ec.Ex (V/m) @ idx=2,ec.Ey (V/m) @ idx=2
23.624295970664324,-17.932883641227946,0.001693609540260525-4.396921082451454E-9i,-0.005053403176728126+1.3119561763013893E-8i,0.0010034465175898788-2.605131255710491E-9i,-0.0029122583206482866+7.56075689419594E-9i
24.471183362853345,-18.07117834824552,0.0020688844131588565-5.371203501825047E-9i,-0.0077207547765061335+2.0044495878320752E-8i,0.001188295356844125-3.085032755473438E-9i,-0.00443267179319647+1.150802920966468E-8i
24.014514943923047,-17.687504295825452,0.0014353095108584981-3.726326817432863E-9i,-0.006049232056964227+1.5704916234591092E-8i,8.449430147248206E-4-2.1936270826285966E-9i,-0.003471713239710017+9.013204503767561E-9i
25,-18.000000000000004,9.949366132817362E-5-2.5830379828365544E-10i,-0.008552620170264424+2.2204171057647967E-8i,5.5963265554590056E-5-1.4529090460792778E-10i,-0.004899435345528003+1.2719833025701256E-8i
24.573332139469205,-17.67054180409742,9.452135370337219E-4-2.453947754548661E-9i,-0.007136547877794075+1.8527787588490977E-8i,5.490597953002454E-4-1.4254599611616385E-9i,-0.0040875617688724605+1.0612060271346613E-8i
-23.071178348245418,20.528816637146306,0.0986297126608714-2.560608290431147E-7i,0.025842600706054375-6.709213261297446E-8i,0.0011131885242044726-2.890041638547313E-9i,3.0118505794546335E-4-7.819316669630082E-10i
-22.68355313242294,20.860303904605708,0.07764130444612978-2.0157107070588485E-7i,0.020130209710500686-5.2261717571936605E-8i,9.504692359926606E-4-2.467592513266121E-9i,4.645365748673358E-4-1.206022173968974E-9i
-23,20,0.11335784542869091-2.9429776378664195E-7i,-6.502594968112637E-4+1.6881929527580456E-9i,8.005755898528588E-4-2.078441107838997E-9i,8.319120852270009E-6-2.1597963990437307E-11i
-22.60834049503608,20.13070006174597,0.09337497465981853-2.424185651385478E-7i,-0.001115753599618441+2.896701044926165E-9i,7.833232153082237E-4-2.0336507783388287E-9i,2.7613658276574583E-4-7.169012299076051E-10i
-23.071178348245784,19.471183362852344,0.11757866550997709-3.0525578708509794E-7i,-0.03212831274418615+8.341099426417636E-8i,2.2682613253044437E-4-5.888822544178352E-10i,-3.7430604347132856E-5+9.717671604279442E-11i
-22.547324704876615,19.61298508443761,0.0940711855006898-2.442260562108873E-7i,-0.02100159606822018+5.45239964243808E-8i,5.062002074375516E-4-1.314188607882816E-9i,3.2158563113233015E-4-8.348952977131538E-10i
24.47118336285307,-21.92882165175441,-9.97759298262994E-4+2.590366190935673E-9i,-0.0036307797999492555+9.426170477092387E-9i,-5.853551327569632E-4+1.5196893160752807E-9i,-0.0021300986754571823+5.5301269573487665E-9i
24.435646993045093,-22.42026716070202,-8.583290232232569E-4+2.228379616538608E-9i,-0.0028120804276159186+7.3006767048676575E-9i,-5.029107342300887E-4+1.3056485319431418E-9i,-0.001650683211176419+4.2854764567185095E-9i
25,-22,-1.3339488660224497E-5+3.4631759876590335E-11i,-0.0036301422574581688+9.42451529982283E-9i,-7.898756150648278E-6+2.0506620106314425E-11i,-0.002130553397929391+5.531307500313087E-9i
24.114619643953784,-22.14434135330495,-0.0014746197776739577+3.828383482092965E-9i,-0.003054533466780507+7.930129275885497E-9i,-8.636025139693749E-4+2.242070566004791E-9i,-0.0017920979061567198+4.652614949363406E-9i
