% Model,20260626_TI_field_Base_X50_Y50.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 7 2026, 19:57"
% Dimension,2
% Nodes,2200
% Expressions,2
% Description,Arrow surface
% x,y,ec.Jx,ec.Jy
24.509999999999998,-16.5,-1.1191802040710814E-4,-0.00342970827577405
-24.51,-15.5,-0.008815242494300529,-0.09734048568912868
-23.37,-15.5,-0.025845011729071075,-0.0873577429234345
-22.23,-15.5,-0.03652878848581762,-0.07492339742622574
-21.09,-15.5,-0.0389690540669132,-0.06238347952177088
-19.95,-15.5,-0.03941318710679595,-0.05277859159185166
-18.810000000000002,-15.5,-0.03787823082147674,-0.0450964704663719
-17.67,-15.5,-0.03592196563705105,-0.03914404223317596
-16.530000000000005,-15.5,-0.03384704270385359,-0.034435211645253296
-15.389999999999999,-15.5,-0.03167338018727103,-0.030491136893493333
-14.250000000000002,-15.5,-0.029858849436482083,-0.027224242753726372
-13.110000000000001,-15.5,-0.02770193147972539,-0.024578614439125828
-11.97,-15.5,-0.026115641224793807,-0.02225570378517635
-10.830000000000004,-15.5,-0.02416092673816952,-0.020312149859296098
-9.690000000000001,-15.5,-0.022401237509620062,-0.018393631093261534
-8.55,-15.5,-0.02095400441563222,-0.017003990953294294
-7.41,-15.5,-0.019557248115424763,-0.015585496791789052
-6.270000000000003,-15.5,-0.018092452395870245,-0.014500060612690664
-5.129999999999999,-15.5,-0.016910111871336883,-0.013187785977474172
-3.9900000000000024,-15.5,-0.015721573115944423,-0.012256322708630482
-2.849999999999998,-15.5,-0.014533034360551953,-0.011324859439786788
-1.7100000000000009,-15.5,-0.013456759749829518,-0.010439299294304318
-0.5700000000000038,-15.5,-0.012636545522527472,-0.009624631480855145
0.5700000000000003,-15.5,-0.0115909489128388,-0.009038888615442884
1.7099999999999973,-15.5,-0.010665627837041817,-0.008393847630506884
2.8500000000000014,-15.5,-0.009894874958762812,-0.007886359512560575
3.989999999999999,-15.5,-0.009134942943292658,-0.007387063202740046
5.130000000000003,-15.5,-0.00837501092782252,-0.006887766892919512
6.269999999999996,-15.5,-0.007698394647000578,-0.0064914682236402715
7.410000000000005,-15.5,-0.007075061891099875,-0.006119590080376411
8.549999999999997,-15.5,-0.00645172913519919,-0.005747711937112546
9.689999999999998,-15.5,-0.005911036212103352,-0.005425624790079916
10.83,-15.5,-0.0053301028319621075,-0.0051734997479267655
11.969999999999999,-15.5,-0.004812391992607928,-0.004897141727736657
13.11,-15.5,-0.004279891951255476,-0.004684609963015701
14.250000000000007,-15.5,-0.0038249235018563174,-0.004447315608709627
15.389999999999993,-15.5,-0.0033726346108951433,-0.004278611701074783
16.530000000000005,-15.5,-0.002920345719934,-0.004109907793439909
17.67,-15.5,-0.002490684734645231,-0.0039584592912330725
18.809999999999995,-15.5,-0.00207163819286621,-0.003852440639393112
19.949999999999996,-15.5,-0.001657347766910135,-0.0037589083720000332
21.090000000000003,-15.5,-0.0012568194788760466,-0.0036928122166627305
22.230000000000004,-15.5,-8.443122447459231E-4,-0.00366561476010205
23.369999999999997,-15.5,-4.801808465551603E-4,-0.0036660550598658546
24.509999999999998,-15.5,-1.380557702543574E-4,-0.003692942047642727
-24.51,-14.5,-0.006173827864083912,-0.08296055990866055
-23.37,-14.5,-0.01880200790859773,-0.07785612840113815
-22.23,-14.5,-0.026529593140716193,-0.07013343570899976
-21.09,-14.5,-0.030612079979032217,-0.06088820961973594
-19.95,-14.5,-0.03254100459111081,-0.05350317862790225
-18.810000000000002,-14.5,-0.032337227279579814,-0.04634669296539036
-17.67,-14.5,-0.03165668045154519,-0.04068420717781762
-16.530000000000005,-14.5,-0.030278723561432647,-0.03605697961657394
-15.389999999999999,-14.5,-0.028807683573440424,-0.032073597353265454
-14.250000000000002,-14.5,-0.02699315282265137,-0.02880670321349855
-13.110000000000001,-14.5,-0.025293549138480483,-0.026018608261695046
-11.97,-14.5,-0.024064109736550883,-0.023679862365098125
-10.830000000000004,-14.5,-0.022478015539893578,-0.0215909770835173
-9.690000000000001,-14.5,-0.020986847234056485,-0.019757845400222362
-8.55,-14.5,-0.019709711291504842,-0.018101383715876808
-7.41,-14.5,-0.018312954991297377,-0.016682889554371604
-6.270000000000003,-14.5,-0.017154925904895934,-0.015418041183129423
-5.129999999999999,-14.5,-0.015922307204640475,-0.014195038145428416
-3.9900000000000024,-14.5,-0.01490450007309908,-0.01309441117828935
-2.849999999999998,-14.5,-0.013715961317706615,-0.012162947909445661
-1.7100000000000009,-14.5,-0.012742138860839006,-0.011305935090182125
-0.5700000000000038,-14.5,-0.011921924633536972,-0.01049126727673295
0.5700000000000003,-14.5,-0.01102512348745634,-0.009780127454890443
1.7099999999999973,-14.5,-0.010143845753994572,-0.009134141374178424
2.8500000000000014,-14.5,-0.009442356256909135,-0.008520150895310896
3.989999999999999,-14.5,-0.008696963724151841,-0.007982367125287364
5.130000000000003,-14.5,-0.007946232011417087,-0.007487333319126978
6.269999999999996,-14.5,-0.007360918826940028,-0.007027716225183802
7.410000000000005,-14.5,-0.006748852993499996,-0.006614019614208047
8.549999999999997,-14.5,-0.006125520237599314,-0.006242141470944168
9.689999999999998,-14.5,-0.00560921050431081,-0.005899340039959498
10.83,-14.5,-0.005087683516005879,-0.005590302509237591
11.969999999999999,-14.5,-0.004569972676651679,-0.005313944489047487
13.11,-14.5,-0.004111762306867086,-0.005059267304253022
14.250000000000007,-14.5,-0.0036556817694278917,-0.004846346114552001
15.389999999999993,-14.5,-0.0032040685196329487,-0.004649131318685834
16.530000000000005,-14.5,-0.002793668428488352,-0.004472951471528506
17.67,-14.5,-0.002378061573156796,-0.00433460933615641
18.809999999999995,-14.5,-0.001977372424352274,-0.004207857135316592
19.949999999999996,-14.5,-0.0015847640776168281,-0.004107025922773391
21.090000000000003,-14.5,-0.00120684612677593,-0.00405005630137938
22.230000000000004,-14.5,-8.360978158729144E-4,-0.003998984115103162
23.369999999999997,-14.5,-4.7457666206689007E-4,-0.0039816596920223615
24.509999999999998,-14.5,-1.4351852166190516E-4,-0.0039760013130403895
-24.51,-13.5,-0.004276291985855266,-0.07294418754323878
-23.37,-13.5,-0.014372133099559738,-0.06917740737800826
-22.23,-13.5,-0.019772524795886686,-0.06447744881139614
-21.09,-13.5,-0.024133982617774608,-0.057887850286487255
-19.95,-13.5,-0.026499543675042835,-0.051640891722410376
-18.810000000000002,-13.5,-0.02725982213841997,-0.04596696974948727
-17.67,-13.5,-0.027339088757661063,-0.04116333846789043
-16.530000000000005,-13.5,-0.02662869614604203,-0.036977201747235594
-15.389999999999999,-13.5,-0.02564604806912638,-0.03332108649301608
-14.250000000000002,-13.5,-0.02466339999221072,-0.02966497123879656
-13.110000000000001,-13.5,-0.023242017650237565,-0.02744276684161681
-11.97,-13.5,-0.022012578248307976,-0.0251040209450199
-10.830000000000004,-13.5,-0.020662608556733682,-0.022743071386209388
-9.690000000000001,-13.5,-0.019474902335627774,-0.021019454202000666
-8.55,-13.5,-0.018287196114521863,-0.019295837017791966
-7.41,-13.5,-0.0170702312706643,-0.017719313304522998
-6.270000000000003,-13.5,-0.01598234073577408,-0.01638256621172409
-5.129999999999999,-13.5,-0.014914167050447357,-0.015161910497224521
-3.9900000000000024,-13.5,-0.013999604215996745,-0.014012630721444376
-2.849999999999998,-13.5,-0.012898888274861277,-0.013001036379104533
-1.7100000000000009,-13.5,-0.012027517971848504,-0.012172570886059941
-0.5700000000000038,-13.5,-0.011207303744546466,-0.011357903072610748
0.5700000000000003,-13.5,-0.010459298062073887,-0.010521366294338006
1.7099999999999973,-13.5,-0.009605257614637092,-0.009839954188324469
2.8500000000000014,-13.5,-0.008903768117551662,-0.00922596370945693
3.989999999999999,-13.5,-0.008258984505011039,-0.008577671047834674
5.130000000000003,-13.5,-0.007543059121993226,-0.00806545495249557
6.269999999999996,-13.5,-0.006957745937516195,-0.007605837858552381
7.410000000000005,-13.5,-0.006372432753039155,-0.007146220764609199
8.549999999999997,-13.5,-0.00580043467653953,-0.006717136596722615
9.689999999999998,-13.5,-0.0053073847965182394,-0.006373055289839059
10.83,-13.5,-0.004814334916496928,-0.006028973982955533
11.969999999999999,-13.5,-0.004327553360695463,-0.005730747250358333
13.11,-13.5,-0.0038892564810205314,-0.005464298533931135
14.250000000000007,-13.5,-0.0034826863344575693,-0.005208947646359907
15.389999999999993,-13.5,-0.003031073084662608,-0.00501173285049371
16.530000000000005,-13.5,-0.002642798494555796,-0.004830773576673608
17.67,-13.5,-0.0022668754320692456,-0.004663635328194855
18.809999999999995,-13.5,-0.0018661862832647094,-0.004536883127355019
19.949999999999996,-13.5,-0.001520565613645002,-0.004431293296530886
21.090000000000003,-13.5,-0.0011472269441754235,-0.00435723796884563
22.230000000000004,-13.5,-8.050986484585623E-4,-0.004307326833914755
23.369999999999997,-13.5,-4.6827596599689883E-4,-0.00427994362730513
24.509999999999998,-13.5,-1.3947377447608608E-4,-0.004267810180635224
-24.51,-12.5,-0.002831753166748442,-0.06504385935003922
-23.37,-12.5,-0.009669116343320893,-0.06367785960784961
-22.23,-12.5,-0.015324390988087761,-0.059991907305868
-21.09,-12.5,-0.019618870995145983,-0.0545591323384518
-19.95,-12.5,-0.02160305218007483,-0.050430971803470344
-18.810000000000002,-12.5,-0.023164879516533562,-0.045450957762344465
-17.67,-12.5,-0.023479337212178052,-0.041406881706190626
-16.530000000000005,-12.5,-0.023530376016957677,-0.037373935172659044
-15.389999999999999,-12.5,-0.022705292952623093,-0.03406654883338046
-14.250000000000002,-12.5,-0.02192176910136147,-0.030903378504991228
-13.110000000000001,-12.5,-0.02111989373102253,-0.02836369395431784
-11.97,-12.5,-0.019905106565304885,-0.025947665892105586
-10.830000000000004,-12.5,-0.01906888342235227,-0.023795945822433037
-9.690000000000001,-12.5,-0.01790945329367432,-0.021969006319779827
-8.55,-12.5,-0.016886482187414682,-0.02025313579118611
-7.41,-12.5,-0.01583299931620871,-0.018754681435383856
-6.270000000000003,-12.5,-0.014809755566652245,-0.017347091240318767
-5.129999999999999,-12.5,-0.013906026896254243,-0.01612878284902064
-3.9900000000000024,-12.5,-0.012993015267731176,-0.014983173735743859
-2.849999999999998,-12.5,-0.012116936330709318,-0.01381438733106418
-1.7100000000000009,-12.5,-0.01128348110011029,-0.012917349115560813
-0.5700000000000038,-12.5,-0.010449301054383875,-0.01202141827470376
0.5700000000000003,-12.5,-0.009725195512744558,-0.011172241887954855
1.7099999999999973,-12.5,-0.00903106996167839,-0.01047279538026643
2.8500000000000014,-12.5,-0.008331503470420207,-0.00979523095257482
3.989999999999999,-12.5,-0.007699007076593179,-0.009151503253415768
5.130000000000003,-12.5,-0.007111553735550329,-0.008613721198570838
6.269999999999996,-12.5,-0.0065290225233228605,-0.00809948771046568
7.410000000000005,-12.5,-0.005946491311095369,-0.007585254222360555
8.549999999999997,-12.5,-0.005476448619456934,-0.007204352338674223
9.689999999999998,-12.5,-0.004995514850868438,-0.006817445786083446
10.83,-12.5,-0.004514581082279932,-0.006430539233492689
11.969999999999999,-12.5,-0.0040776051098113855,-0.006167576631155163
13.11,-12.5,-0.003666750655173985,-0.005869329763609247
14.250000000000007,-12.5,-0.0032528074591805273,-0.005615673122144223
15.389999999999993,-12.5,-0.002863066722206961,-0.005360587406501903
16.530000000000005,-12.5,-0.0024919285606232085,-0.005188595681818733
17.67,-12.5,-0.00212079039903942,-0.005016603957135548
18.809999999999995,-12.5,-0.0017692995486412396,-0.004865065265296933
19.949999999999996,-12.5,-0.001429810364220168,-0.004761604280952647
21.090000000000003,-12.5,-0.0010941402525938356,-0.004654451918988152
22.230000000000004,-12.5,-7.655418337290003E-4,-0.004604459001904707
23.369999999999997,-12.5,-4.4193321509247447E-4,-0.004560989126413371
24.509999999999998,-12.5,-1.3312372581665148E-4,-0.004548049910622112
-24.51,-11.5,-0.0026033810440252835,-0.05997934169252549
-23.37,-11.5,-0.007754669359156993,-0.05855278484591802
-22.23,-11.5,-0.012279564695448377,-0.05602050086649752
-21.09,-11.5,-0.015511557210562878,-0.05263276500713922
-19.95,-11.5,-0.017981858728336773,-0.04873760347121494
-18.810000000000002,-11.5,-0.01931835850550192,-0.04488802592646944
-17.67,-11.5,-0.019991565262528453,-0.041029285675458674
-16.530000000000005,-11.5,-0.020441654787267165,-0.037620074094670726
-15.389999999999999,-11.5,-0.019804076865536622,-0.03427933212781873
-14.250000000000002,-11.5,-0.01956129652095609,-0.03160310958712605
-13.110000000000001,-11.5,-0.019000570869432826,-0.02900311341753786
-11.97,-11.5,-0.017976714428690133,-0.026692570840146552
-10.830000000000004,-11.5,-0.017280751043500218,-0.02465409992825522
-9.690000000000001,-11.5,-0.01631091201786326,-0.022742746265673918
-8.55,-11.5,-0.015442444397883623,-0.021067749723309128
-7.41,-11.5,-0.014557981077321959,-0.019514622652612643
-6.270000000000003,-11.5,-0.013643988648720053,-0.018089416346562758
-5.129999999999999,-11.5,-0.012864565540153902,-0.01680791687017346
-3.9900000000000024,-11.5,-0.01195295500906734,-0.0156222481752967
-2.849999999999998,-11.5,-0.011194126707016581,-0.01450816520975354
-1.7100000000000009,-11.5,-0.010497576853744464,-0.013508962453038018
-0.5700000000000038,-11.5,-0.009663396808018065,-0.012613031612180981
0.5700000000000003,-11.5,-0.00902163424413304,-0.011790206245921678
1.7099999999999973,-11.5,-0.008436715200545399,-0.010992467501011583
2.8500000000000014,-11.5,-0.007737148709287195,-0.010314903073319972
3.989999999999999,-11.5,-0.007160335377838122,-0.009678285384957394
5.130000000000003,-11.5,-0.0066550105075883674,-0.009064199648376636
6.269999999999996,-11.5,-0.00607794051621307,-0.00854232667440363
7.410000000000005,-11.5,-0.005570091333859851,-0.008052049693381517
8.549999999999997,-11.5,-0.005137293950658168,-0.007586251524323607
9.689999999999998,-11.5,-0.004656123138069533,-0.007192339709426892
10.83,-11.5,-0.004213000524021401,-0.006823593837791164
11.969999999999999,-11.5,-0.0038253683911852426,-0.006480046222205108
13.11,-11.5,-0.003414242280879474,-0.006192496362971318
14.250000000000007,-11.5,-0.0030166195549966705,-0.005911943249444438
15.389999999999993,-11.5,-0.0026939048032841814,-0.0056739877876227016
16.530000000000005,-11.5,-0.002324434067879402,-0.0054802248535314015
17.67,-11.5,-0.0019690965590522,-0.005294150838720995
18.809999999999995,-11.5,-0.0016722768342651918,-0.005145311799636615
19.949999999999996,-11.5,-0.0013319096784700053,-0.005032822472738203
21.090000000000003,-11.5,-0.0010210044654042408,-0.004936434092475884
22.230000000000004,-11.5,-7.216883976909462E-4,-0.004869521386089947
23.369999999999997,-11.5,-4.2153514451042436E-4,-0.004836459886018514
24.509999999999998,-11.5,-1.30550758613592E-4,-0.0048163618479385795
-24.51,-10.5,-0.0018513876039931128,-0.05593955288036256
-23.37,-10.5,-0.006303168482932453,-0.055082280358725824
-22.23,-10.5,-0.00998078880363682,-0.05241261522572051
-21.09,-10.5,-0.012539859088318702,-0.05010430937799515
-19.95,-10.5,-0.014360665276598732,-0.04704423513895955
-18.810000000000002,-10.5,-0.01620101778766526,-0.04367431352845754
-17.67,-10.5,-0.01718286205076139,-0.04072564429272619
-16.530000000000005,-10.5,-0.017458760501051957,-0.03776160817965203
-15.389999999999999,-10.5,-0.017473940317175373,-0.03499377941092301
-14.250000000000002,-10.5,-0.017200823940550742,-0.03230284066926089
-13.110000000000001,-10.5,-0.016927707563926097,-0.029611901927598754
-11.97,-10.5,-0.016188582049838085,-0.027550724945968743
-10.830000000000004,-10.5,-0.015486257260281005,-0.025448628255390054
-9.690000000000001,-10.5,-0.014735494811116164,-0.023575560816735983
-8.55,-10.5,-0.013998406608352564,-0.021882363655432155
-7.41,-10.5,-0.013282962838435204,-0.020274563869841427
-6.270000000000003,-10.5,-0.012460329033536706,-0.018818966531025782
-5.129999999999999,-10.5,-0.011780028422153668,-0.017469594569716775
-3.9900000000000024,-10.5,-0.010912894750403527,-0.016261322614849555
-2.849999999999998,-10.5,-0.010271317083323853,-0.015201943088442896
-1.7100000000000009,-10.5,-0.009645815756959572,-0.014149940117433195
-0.5700000000000038,-10.5,-0.00889711334010236,-0.013210230450105657
0.5700000000000003,-10.5,-0.008318072975521503,-0.012408170603888507
1.7099999999999973,-10.5,-0.007739032610940644,-0.01160611075767137
2.8500000000000014,-10.5,-0.007126988549332804,-0.010819153253079774
3.989999999999999,-10.5,-0.00662166367908307,-0.010205067516499026
5.130000000000003,-10.5,-0.006116338808833318,-0.009590981779918226
6.269999999999996,-10.5,-0.00559429383192303,-0.00895914117967397
7.410000000000005,-10.5,-0.005161496448721346,-0.008493343010616054
8.549999999999997,-10.5,-0.00472869906551965,-0.008027544841558142
9.689999999999998,-10.5,-0.004316731425270611,-0.007567233632770307
10.83,-10.5,-0.0039013372048499555,-0.007179710658634763
11.969999999999999,-10.5,-0.00353348792381188,-0.006824414474779291
13.11,-10.5,-0.0031620055622533223,-0.0065049659540212575
14.250000000000007,-10.5,-0.0027975744702587245,-0.0062330217470081715
15.389999999999993,-10.5,-0.002491746354073567,-0.0059833103504069295
16.530000000000005,-10.5,-0.0021544665818343865,-0.005760135787996798
17.67,-10.5,-0.0018326478342247552,-0.005588391808897075
18.809999999999995,-10.5,-0.001543873175328593,-0.0054328402625938065
19.949999999999996,-10.5,-0.0012332348303134184,-0.00529553508933612
21.090000000000003,-10.5,-9.514095008592885E-4,-0.005214444632248275
22.230000000000004,-10.5,-6.754377217862631E-4,-0.005148469263282616
23.369999999999997,-10.5,-3.981551011937272E-4,-0.005076048654487056
24.509999999999998,-10.5,-1.1592027348685769E-4,-0.00505936990144256
-24.51,-9.5,-0.0018380073771088457,-0.05309260219581151
-23.37,-9.5,-0.004775529580472658,-0.05178623936253223
-22.23,-9.5,-0.007713051783836493,-0.05047987652925299
-21.09,-9.5,-0.01037890709147246,-0.048142399580195755
-19.95,-9.5,-0.012201391893856106,-0.04570102883950694
-18.810000000000002,-9.5,-0.013633373308993335,-0.04295101718991888
-17.67,-9.5,-0.014582830372626162,-0.0400076993123676
-16.530000000000005,-9.5,-0.015020271869499172,-0.03728996534219652
-15.389999999999999,-9.5,-0.015317381064618612,-0.03479631854319323
-14.250000000000002,-9.5,-0.01500062017358378,-0.032348112478853906
-13.110000000000001,-9.5,-0.014831334583743397,-0.03005681745307321
-11.97,-9.5,-0.014416997367934344,-0.027866763557155057
-10.830000000000004,-9.5,-0.013816304544500191,-0.025963017461164934
-9.690000000000001,-9.5,-0.013238204632903755,-0.024111053320603856
-8.55,-9.5,-0.012533219433433454,-0.02240414251744171
-7.41,-9.5,-0.011904348495124202,-0.0209092299588255
-6.270000000000003,-9.5,-0.011267371416762513,-0.019503137334899317
-5.129999999999999,-9.5,-0.010596368806970338,-0.018199144754179823
-3.9900000000000024,-9.5,-0.009974008785995395,-0.016947723938141982
-2.849999999999998,-9.5,-0.009339141814682435,-0.015829843385706158
-1.7100000000000009,-9.5,-0.008719339671331375,-0.014761141796225535
-0.5700000000000038,-9.5,-0.00817749436691009,-0.013733580609924193
0.5700000000000003,-9.5,-0.007594501499932303,-0.012893777601142763
1.7099999999999973,-9.5,-0.007011508632954523,-0.012053974592361355
2.8500000000000014,-9.5,-0.006562552076379124,-0.011274809345890504
3.989999999999999,-9.5,-0.006056888274082304,-0.010615972199239258
5.130000000000003,-9.5,-0.005550739432069534,-0.009961452363266328
6.269999999999996,-9.5,-0.005168059709452408,-0.009362367100067045
7.410000000000005,-9.5,-0.004727385993175882,-0.008856447498252791
8.549999999999997,-9.5,-0.004297676084869422,-0.008350175561481342
9.689999999999998,-9.5,-0.0039739896642462455,-0.007899025517859126
10.83,-9.5,-0.0035810580099532407,-0.00752258509325144
11.969999999999999,-9.5,-0.0032218246046403784,-0.007180531295622905
13.11,-9.5,-0.002909768843627202,-0.006817435545071234
14.250000000000007,-9.5,-0.0025785293855207763,-0.006554100244571974
15.389999999999993,-9.5,-0.0022702885705530554,-0.006290390131350131
16.530000000000005,-9.5,-0.0019777087808870884,-0.0060310805430389535
17.67,-9.5,-0.0016913904465246433,-0.005856689500431077
18.809999999999995,-9.5,-0.0014014124171539404,-0.005686268326514494
19.949999999999996,-9.5,-0.0011443947926916551,-0.0055367952943867925
21.090000000000003,-9.5,-8.795439547955271E-4,-0.005441938896710618
22.230000000000004,-9.5,-6.001811246325975E-4,-0.005356146375955527
23.369999999999997,-9.5,-3.601292981856482E-4,-0.005310912512425531
24.509999999999998,-9.5,-1.2214600300904026E-4,-0.005267045020070248
-24.51,-8.5,-0.001524157228484453,-0.049675818238189576
-23.37,-8.5,-0.003619444565701412,-0.04912026463940852
-22.23,-8.5,-0.006567119473942413,-0.047754390498404
-21.09,-8.5,-0.008370029969891302,-0.04616230385327353
-19.95,-8.5,-0.01013024431114993,-0.04405108628817432
-18.810000000000002,-8.5,-0.011350278451078537,-0.04169546150666726
-17.67,-8.5,-0.012239645545640518,-0.039667201059933196
-16.530000000000005,-8.5,-0.012829956630893754,-0.03717024168792299
-15.389999999999999,-8.5,-0.013169831885373589,-0.0346850353392897
-14.250000000000002,-8.5,-0.01296637756386163,-0.03235615440692727
-13.110000000000001,-8.5,-0.013009108215788249,-0.03027881634745839
-11.97,-8.5,-0.012582591730368594,-0.028315495817510104
-10.830000000000004,-8.5,-0.012166546476981276,-0.026394900292778394
-9.690000000000001,-8.5,-0.011740914454691347,-0.024646545824471743
-8.55,-8.5,-0.011154284730078146,-0.0229460443554405
-7.41,-8.5,-0.010670933912732791,-0.021381670362787698
-6.270000000000003,-8.5,-0.0100339568343711,-0.019975577738861494
-5.129999999999999,-8.5,-0.009513940801498968,-0.018673927904180234
-3.9900000000000024,-8.5,-0.008913086499014894,-0.017421713158287264
-2.849999999999998,-8.5,-0.008401684280050302,-0.016260213244038473
-1.7100000000000009,-8.5,-0.007781882136699274,-0.015191511654557862
-0.5700000000000038,-8.5,-0.007331806431586012,-0.01421894219412956
0.5700000000000003,-8.5,-0.0068578321939836845,-0.013299054164243016
1.7099999999999973,-8.5,-0.006292219657149455,-0.01246758210753181
2.8500000000000014,-8.5,-0.005899449032861592,-0.011711644637921823
3.989999999999999,-8.5,-0.005482748067088492,-0.010977881691978886
5.130000000000003,-8.5,-0.004999697383891097,-0.010332476001506049
6.269999999999996,-8.5,-0.0046501915353855455,-0.009742106283069837
7.410000000000005,-8.5,-0.004283287803025501,-0.00917332647480754
8.549999999999997,-8.5,-0.0038819609699461913,-0.008678457051673326
9.689999999999998,-8.5,-0.003570681388162949,-0.008218685616938363
10.83,-8.5,-0.0032365881616114502,-0.007808335020410999
11.969999999999999,-8.5,-0.0029238133663384283,-0.007454206963482741
13.11,-8.5,-0.0026070882200888925,-0.007082893504440377
14.250000000000007,-8.5,-0.002343446090629136,-0.006778603417092376
15.389999999999993,-8.5,-0.0020347298755283853,-0.006510066504764264
16.530000000000005,-8.5,-0.001785030346443116,-0.006275540056427262
17.67,-8.5,-0.0015418981887030496,-0.006069698796779068
18.809999999999995,-8.5,-0.0012465534258968463,-0.005894205031531437
19.949999999999996,-8.5,-0.0010329556234121525,-0.005767164378552795
21.090000000000003,-8.5,-8.042873576419136E-4,-0.0056496160093835275
22.230000000000004,-8.5,-5.596323369102121E-4,-0.005580561043288654
23.369999999999997,-8.5,-3.216490417336093E-4,-0.005536693550933306
24.509999999999998,-8.5,-1.121141742010326E-4,-0.005509171806494262
-24.51,-7.5,-0.0010368295102554516,-0.04769972297402152
-23.37,-7.5,-0.003132116847472434,-0.04714416937524051
-22.23,-7.5,-0.005227404184689408,-0.04658861577645948
-21.09,-7.5,-0.006890298873705721,-0.04484564738154346
-19.95,-7.5,-0.008273735134349374,-0.04291550533760597
-18.810000000000002,-7.5,-0.00965717139499301,-0.04098536329366847
-17.67,-7.5,-0.010375656533338917,-0.03893875434662109
-16.530000000000005,-7.5,-0.01077268415289855,-0.036816334457216514
-15.389999999999999,-7.5,-0.011101420543979872,-0.03465549136078132
-14.250000000000002,-7.5,-0.011144151195906482,-0.03257815330131245
-13.110000000000001,-7.5,-0.011186881847833091,-0.03050081524184358
-11.97,-7.5,-0.010897858813937268,-0.028539411368402982
-10.830000000000004,-7.5,-0.010569572612804619,-0.026726869585405388
-9.690000000000001,-7.5,-0.01018562823142609,-0.025046119096134134
-8.55,-7.5,-0.00977233820549639,-0.023454296772587705
-7.41,-7.5,-0.009295783923838305,-0.021878877734564515
-6.270000000000003,-7.5,-0.008807747757512053,-0.02041541893709988
-5.129999999999999,-7.5,-0.008367556072085275,-0.019108540345568265
-3.9900000000000024,-7.5,-0.007880118166624024,-0.017869986776033454
-2.849999999999998,-7.5,-0.007445648192151081,-0.016692402877107868
-1.7100000000000009,-7.5,-0.006918799877712518,-0.01565384781998072
-0.5700000000000038,-7.5,-0.006493618772844196,-0.014698313889015036
0.5700000000000003,-7.5,-0.00606843766797591,-0.013742779958049376
1.7099999999999973,-7.5,-0.005629116613631894,-0.012904417399563117
2.8500000000000014,-7.5,-0.005236345989344071,-0.012148479929953118
3.989999999999999,-7.5,-0.00484218491945743,-0.01136822989861598
5.130000000000003,-7.5,-0.0044809948304917555,-0.010720408689486188
6.269999999999996,-7.5,-0.004130734719635777,-0.010104922184968874
7.410000000000005,-7.5,-0.0037804746087797708,-0.009489435680451477
8.549999999999997,-7.5,-0.0034769228577413522,-0.00900598032016618
9.689999999999998,-7.5,-0.0031664552851550128,-0.00852301003031008
10.83,-7.5,-0.002887342630301889,-0.008056313150435507
11.969999999999999,-7.5,-0.0025921899985321684,-0.0076782625111363545
13.11,-7.5,-0.0023243394361706824,-0.0073273491763160125
14.250000000000007,-7.5,-0.002095567182331083,-0.007005015562649318
15.389999999999993,-7.5,-0.0018173150152307296,-0.006739652985081605
16.530000000000005,-7.5,-0.0015923519119991735,-0.00651999956981554
17.67,-7.5,-0.0013673888087676314,-0.006300346154549456
18.809999999999995,-7.5,-0.0011351142566172973,-0.0061245741156974376
19.949999999999996,-7.5,-9.215164541326303E-4,-0.0059975334627188
21.090000000000003,-7.5,-7.079186516479427E-4,-0.005870492809740124
22.230000000000004,-7.5,-4.939065341109148E-4,-0.005741981676695093
23.369999999999997,-7.5,-2.9106947846580645E-4,-0.005714756480121509
24.509999999999998,-7.5,-8.82324228206832E-5,-0.005687531283547971
-24.51,-6.500000000000001,-5.495017920264876E-4,-0.045723627709853505
-23.37,-6.500000000000001,-0.0026269895589520844,-0.04526662760067302
-22.23,-6.500000000000001,-0.004146993837162677,-0.04448268549578976
-21.09,-6.500000000000001,-0.005814876208616073,-0.04349569294327642
-19.95,-6.500000000000001,-0.0066650771217149395,-0.042129376427962
-18.810000000000002,-6.500000000000001,-0.00796406433890747,-0.04027526508066967
-17.67,-6.500000000000001,-0.008513884700527885,-0.03821177773997433
-16.530000000000005,-6.500000000000001,-0.009019879099773262,-0.03631400355139885
-15.389999999999999,-6.500000000000001,-0.009433391535606897,-0.03447097006116243
-14.250000000000002,-6.500000000000001,-0.009410963152858144,-0.03257872591825501
-13.110000000000001,-6.500000000000001,-0.009364655479877939,-0.03072281413622878
-11.97,-6.500000000000001,-0.009230466397125743,-0.028726926170467456
-10.830000000000004,-6.500000000000001,-0.009055938675278865,-0.02700138348168809
-9.690000000000001,-6.500000000000001,-0.008789046588698734,-0.02531340509459822
-8.55,-6.500000000000001,-0.008377997246461804,-0.02372130202188904
-7.41,-6.500000000000001,-0.008092699578685704,-0.022242787218568507
-6.270000000000003,-6.500000000000001,-0.007635086391441743,-0.02089635890374178
-5.129999999999999,-6.500000000000001,-0.007221171342671559,-0.019543152786956314
-3.9900000000000024,-6.500000000000001,-0.006847149834233156,-0.018318260393779616
-2.849999999999998,-6.500000000000001,-0.006428883023456918,-0.017139131608294562
-1.7100000000000009,-6.500000000000001,-0.006035607836353691,-0.016013541589121116
