% Model,20260626_TI_field_Base_X50_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 7 2026, 21:50"
% Dimension,2
% Nodes,868
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
-24.999999999999996,2.7777777777777786,-7.163468303816867E-7+1.934158507173502E-12i,-0.002968743787214937+8.015699669574273E-9i
-22.785989069634468,4.157509873436218,-3.0268707907331327E-4+8.172644369519914E-10i,-0.002789937593621792+7.532917439233514E-9i
-24.999999999999996,5.555555555555557,-4.6811748861489794E-7+1.2639316392324902E-12i,-0.002591699335464659+6.997668036017684E-9i
-20.592308030495033,-2.725345651907873,-4.2480426307378816E-4+1.146984595241682E-9i,-0.0037126821967784847+1.0024356290398991E-8i
-20.554798946030626,-0.010087699170791406,-5.381393590305853E-4+1.4529928453039098E-9i,-0.003386659409749304+9.144084723172252E-9i
-18.43939456178311,-6.4537462377097246,-3.182800413756755E-4+8.593659154668783E-10i,-0.004249389421511187+1.1473482328985665E-8i
-16.219932437720548,-7.5373846692962125,-3.540186797756223E-4+9.558613399782173E-10i,-0.004694071931482324+1.2674138803144085E-8i
-14.658188789200434,-8.47302814504645,-3.3170834610335637E-4+8.956227518542447E-10i,-0.005144062026191295+1.388912591958208E-8i
-18.414426211999157,-3.9703541269875617,-5.847412768818066E-4+1.5788194589489428E-9i,-0.004000370391065202+1.0801123276426127E-8i
-11.506489643508216,-10.26191973489343,-2.8903357873103934E-4+7.803995654687085E-10i,-0.00648063940053304+1.7497925999943198E-8i
-12.80429086674139,-8.327815548137167,-6.78981462850794E-4+1.8332708638776076E-9i,-0.005614494576492507+1.5159308295793116E-8i
-5.035541898930276,-18.503088649261727,0.00864972268629736-2.3354517684230036E-8i,-0.01665217487357994+4.496138508370522E-8i
-6.411782461664311,-16.212640172689735,0.0033711379952253012-9.102176425863571E-9i,-0.012854611457057649+3.4707846885464314E-8i
-7.707604225712814,-13.977109350646462,9.612786863607378E-4-2.595482062754789E-9i,-0.010159719032428053+2.743155433011948E-8i
-9.117855727322654,-11.660881624999515,-2.84177440140325E-4+7.672878416926751E-10i,-0.008100806609473635+2.1872427368935698E-8i
-2.2264189042971725,-18.420562508160923,0.004919656548461146-1.3283224217511477E-8i,-0.02957971333138552+7.98661371175072E-8i
-0.08197803770070428,-19.608434377039025,-0.006945680694287706+1.8753551817413356E-8i,-0.04356537374878131+1.176278510347761E-7i
3.016182636623271,-23.15276907150666,-0.056253465609084695+1.518860898798163E-7i,-0.0021489600331743527+5.802258282450254E-9i
4.235557443980959,-24.999999999999996,-0.04910820234008403+1.3259365896307734E-7i,-8.634200498316378E-4+2.3312607298558694E-9i
1.7464000868500928,-21.316088901190753,-0.06240427373578856+1.6849346128086395E-7i,-0.04095024567702737+1.1056692468911974E-7i
