% Model,20260626_TI_field_CompactXY_X10_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 20:44"
% Dimension,2
% Nodes,277
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=3,ec.Ey (V/m) @ idx=3,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
-3.0730613507732762,-3.03563741665075,0.04529310341978568-1.2229277436450895E-7i,-0.012749401842843747+3.4423777686386984E-8i,0.03104543411065791-8.38236283690896E-8i,-0.008735023635932648+2.3584832875706503E-8i
-4.708543104983516,0.2173968021253745,0.003132327399612789-8.457380461805777E-9i,-0.06422818212323586+1.734180701075238E-7i,0.0019091625847538652-5.154797785411597E-9i,-0.041305066080765195+1.1152495070849547E-7i
-4.47118336285198,0.5711783482458883,0.015986987080606696-4.316535755337729E-8i,-0.06121466994214627+1.6528149439552495E-7i,0.01019518303341771-2.752730822516392E-8i,-0.03910774988517264+1.055921292980415E-7i
-5,0.5,0.0010235122910504102-2.763514712352586E-9i,-0.07313592416565351+1.9746924800086022E-7i,6.736162361163922E-4-1.8187845864329728E-9i,-0.04699766447584519+1.2689514172024742E-7i
-4.627733533514382,-0.1612776208864391,-0.0037547962264536014+1.0138065467726297E-8i,-0.06265322806676603+1.691656456428577E-7i,-0.0025698033931469966+6.938548317311556E-9i,-0.040468152844975395+1.0926525919301625E-7i
-5,-0.5,-0.0011474333667634284+3.09810543383167E-9i,-0.07421535370657925+2.0038374101025332E-7i,-7.248431899264385E-4+1.9570989396273667E-9i,-0.04798524303279825+1.2956163424369662E-7i
-4.471183362850836,-0.5711783482462016,-0.016524643117230935+4.461704541329105E-8i,-0.06288980952208349+1.6980442285946953E-7i,-0.010768089947505138+2.9074174540040307E-8i,-0.04090023192410889+1.1043188601569702E-7i
-3,-2.5,0.036750679872488375-9.922796766063606E-8i,-7.569132684732954E-4+2.043689139536343E-9i,0.025123524584848112-6.783429024105579E-8i,-5.412160276503727E-4+1.4612999453441979E-9i
-2.5161905629996686,-2.8127784027108245,0.03870582971734618-1.0450693246483719E-7i,-0.012828890854108507+3.463840046525201E-8i,0.02704469274245617-7.302150344296822E-8i,-0.008924570127237649+2.409661424069958E-8i
-4.208105135255354,0.31373637918850067,0.007557706869093589-2.04060413411954E-8i,-0.050897891096192374+1.3742587373108106E-7i,0.004452027839560941-1.20206122994507E-8i,-0.03254123588585571+8.786233923624021E-8i
-4.01011912116503,0.7621461955282576,0.021177160898316075-5.717898673040928E-8i,-0.0389018367909261+1.0503615760097631E-7i,0.013151235099028588-3.5508739855478643E-8i,-0.024236703782110125+6.543984675756822E-8i
-4.010119121164178,-0.7621461955287434,-0.023982195842398954+6.475266748090982E-8i,-0.04366220146480204+1.1788928885054137E-7i,-0.01596593550893244+4.3108517661413446E-8i,-0.028979908343545593+7.824664517497139E-8i
-4.117292019567193,-0.11721688536729358,-0.004582473445102486+1.2372819452431471E-8i,-0.04933850704715281+1.332154887660735E-7i,-0.0034806014118922007+9.397731022586272E-9i,-0.03190968820112358+8.61571410343471E-8i
-2.5730657212849106,-2.379487532031645,0.03064517662829098-8.27429208378516E-8i,-0.012104163371802078+3.268161393975659E-8i,0.021027305700150278-5.677437307946893E-8i,-0.008907171208061719+2.404963662299201E-8i
-3.0711783482458297,-1.9711833628521929,0.01318706522560282-3.560548230086835E-8i,0.0025672818243726303-6.9317400039552025E-9i,0.008100181375164786-2.1870739217039286E-8i,0.0015056099457847194-4.065193229848573E-9i
-3.6453235445460352,0.45840382511350874,0.006233262546841066-1.683000087519956E-8i,-0.0341282713842088+9.214738396611237E-8i,0.003022135619246441-8.159859260646012E-9i,-0.021493807124969882+5.803394129579573E-8i
-3.585786437627587,1.085786437626223,0.015456470127641078-4.173294543922963E-8i,-0.01691840684152318+4.568021959770919E-8i,0.008743378083222342-2.360739014072581E-8i,-0.009686068654330748+2.615268371974544E-8i
-3.5857864376265325,-1.085786437627277,-0.022337527374565014+6.031201195820621E-8i,-0.023070812038892025+6.229190313873381E-8i,-0.015621101682671206+4.217745570883722E-8i,-0.016059336072922252+4.336070206113375E-8i
