% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 17:03"
% Dimension,2
% Nodes,485
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
25,-3.612065395695714,2.3283611278520264E-4-6.286646763987044E-10i,0.012469272199907048-3.366741902182663E-8i
22.715824264065674,-5,0.026428277338708672-7.135716286584184E-8i,-8.078814892925612E-6+2.1813049048430542E-11i
21.97149535165277,-3.2579811170512727,0.024952182258703194-6.737166068270957E-8i,0.03354190418928327-9.056417447835869E-8i
22.60648363500937,-3.227259772071988,0.01815235929723617-4.901192923668408E-8i,0.025471113203268256-6.877279021731109E-8i
22.119061598682666,-2.853296797187471,0.017230147266005913-4.652192834612331E-8i,0.03452965458894917-9.323113098242823E-8i
23.67586464095246,-2.923340686035273,0.007964359838741941-2.1504016885082756E-8i,0.02003602127140668-5.409787458804442E-8i
25,-2.217726418713905,-3.393150716231771E-5+9.161611450531915E-11i,0.020481584558634233-5.530090918792218E-8i
21.329381778175723,-2.71705158085704,0.016794249772371296-4.53449916866535E-8i,0.0505781631125113-1.3656259832677626E-7i
21.816958892857073,-2.461314577988119,0.01188192996890732-3.2081576906651665E-8i,0.040736345864374836-1.0998938860634181E-7i
22.590968130951914,-2.2857935229712325,0.008373888103658895-2.2609755814773194E-8i,0.03100982684277514-8.372748764901438E-8i
25,-0.7950466473559672,-5.720508386897194E-5+1.5445548849209622E-10i,0.02259738455441666-6.101363434800367E-8i
23.683080602112298,-1.5539635258691598,0.0017834453978482305-4.815357508384539E-9i,0.024810426294681193-6.698891521346073E-8i
21.36982565056515,-2.234278619355696,0.00674118788907833-1.820141494449549E-8i,0.04802302415463328-1.2966364443639965E-7i
21.86309964780901,-1.9182677350967456,0.004060757767877799-1.096417105388058E-8i,0.039168518594338494-1.0575620668459616E-7i
25,0.754758673658571,-2.7366607270466286E-5+7.389068258173247E-11i,0.01952874830367483-5.2728221949996004E-8i
23.600302300006266,-0.11806586263480845,-0.0030408350753301228+8.210348368059005E-9i,0.023584337695303766-6.367843822881451E-8i
20.860928801516263,-2.068932480303741,-8.734819775659374E-4+2.358428244663118E-9i,0.05560470542736541-1.501344174058778E-7i
22.372227899240514,-1.0631115665498707,-0.0023328915455414568+6.2988790313546105E-9i,0.03177671404806896-8.579810672519113E-8i
21.271630267964774,-1.4456872647717725,-0.004968111745660316+1.3414054742477666E-8i,0.04352198264807261-1.1751069372631234E-7i
19.326741457071844,-2.6381778947932686,-0.03824590828255109+1.032651304242471E-7i,0.0910964088947895-2.459631099934666E-7i
18.847560013805595,-2.8805310750419246,-0.06327423021131928+1.708423705613996E-7i,0.09399816517227007-2.5379794132340767E-7i
25,2.6695331127235296,-6.432225722297069E-5+1.7367207577762778E-10i,0.011671117255115862-3.15123760858932E-8i
23.315263964498428,1.49295175079576,-0.007063749369692933+1.9072340877792515E-8i,0.017994556689360956-4.858585733474151E-8i
22.26191753363564,0.4459228956176444,-0.010061507505222084+2.7166380181523126E-8i,0.02534284127524933-6.842645206059421E-8i
20.481876690966285,-1.6522776104074237,-0.01223837877280376+3.304399965659338E-8i,0.054639928725057164-1.475294905923136E-7i
19.925019596353273,-1.9246042330313966,-0.020685658859590433+5.585191608645174E-8i,0.06534972359239753-1.7644626662029753E-7i
21.341623344019307,-0.4640533262136108,-0.012049006003460871+3.253268734625718E-8i,0.0349126454784554-9.42652181810844E-8i
20.654699667850977,-1.0070098032824855,-0.015280565527750723+4.125799760125394E-8i,0.044384108358704766-1.198384597004658E-7i
19.37192768041927,-2.2077654550214922,-0.035108657247791185+9.479445599590128E-8i,0.07549313143334913-2.0383378023098977E-7i
19.397658196677668,-1.733137697396979,-0.03392597534562145+9.16011784307255E-8i,0.06258518029412385-1.6898191456070347E-7i
18.947228652796227,-2.500407133116601,-0.051735070388559436+1.3968628360748998E-7i,0.08170296725906954-2.2060052823756088E-7i
18.544854194154254,-2.6966573964111054,-0.06849159497941688+1.8492941614204774E-7i,0.0794056739838277-2.1439776563254923E-7i
18.29240280599381,-3.0930307695611177,-0.08807847447762762+2.378145941078781E-7i,0.08030458658002375-2.1682485733082118E-7i
21.115715638824117,0.5416444801840696,-0.017705471243308978+4.7805317725906675E-8i,0.028119490876971-7.592349151239796E-8i
25,5,-4.452974329016701E-5+1.2023167849839933E-10i,-6.937965077269403E-5+1.8732719413751163E-10i
22.99966644657729,3.207314005724007,-0.01007634965920338+2.7206454454443633E-8i,0.009601014045861842-2.5923033656996437E-8i
21.591931439709427,1.8100825799951183,-0.01677636077464381+4.5296690841785445E-8i,0.018702401157806997-5.0497059202775003E-8i
22.368421052631582,5,-0.013913503161170163+3.756688710285012E-8i,-1.6249563836047882E-5+4.387432288036434E-11i
